step	inflow	LPA	LPA1	LPA1_1	LPA1_1_1	LPA1_1_2	LPA1_1_2_1	LPA1_1_2_2	LPA1_1_3	LPA1_2	LPA1_3	LPA1_3_1	LPA1_3_2	LPA1_4	LPA1_4_1	LPA2	LPA2_3	LPA3	LPA3_1	LPA3_1_1	LPA3_2	LPA3_2_1	LPA3_3	LPA3_4	LPA4	LPA5	LPA5_1	LPA6	LPA6_1	LPA7	LPA7_1	LPA8	LPA9	LPA9_1	LPA9_2	LPA10	LPA10_1	LPA10_1_1	LPA10_1_2	LPA10_2	LPA10_3	LPA_1	LPA_1_1	LPA_1_1_1	LPA_1_2	LPA_1_2_1	LPA_1_3	LPA_1_4	LPA_1_5	LPA_1_6	LPA_1_7	RPA	RPA1	RPA1_1	RPA1_1_1	RPA1_1_2_2	RPA1_1_3	RPA1_1_4	RPA1_2	RPA1_2_1	RPA1_2_2	RPA1_3	RPA1_4	RPA1_4_1	RPA1_4_1_1	RPA1_4_1_1_1	RPA1_4_1_2	RPA1_4_1_2_1	RPA1_4_2	RPA1_4_2_1	RPA1_4_3	RPA3	RPA3_1	RPA3_2	RPA3_3	RPA3_4	RPA3_5	RPA4	RPA4_1	RPA4_2	RPA4_2_1	RPA4_3	RPA5	RPA5_1	RPA5_1_1	RPA6	RPA6_1	RPA6_1_1	RPA6_1_2	RPA6_2	RPA7	RPA7_1	RPA8	RPA9	RPA10	RPA10_1	RPA11	RPA12	RPA12_1	RPA12_2	RPA12_3	RPA13	RPA14	RPA15	RPA_1	RPA_1_1	RPA_1_1_1	
02000	-74.961912	2.163029	1.095583	0.263771	0.306012	0.347811	0.284385	0.319998	0.694427	1.197101	2.788716	2.527331	1.812977	0.818463	0.819826	1.471195	0.901468	0.977811	1.278852	0.354485	1.354281	0.291166	1.081107	0.519939	0.637900	0.539398	0.488690	1.465454	0.762122	0.374603	0.565728	0.926895	1.064547	1.108091	0.740778	0.683390	1.122195	0.411588	0.444111	0.191981	0.587816	0.425785	0.386902	0.388763	0.433472	0.453797	0.277136	0.386287	0.472687	0.143068	0.271648	0.714605	0.435870	0.464623	0.394647	0.184050	0.389279	0.518260	0.571266	0.299575	0.705015	0.416302	2.071807	1.110881	0.474638	0.930505	0.429499	1.907995	0.525499	1.144469	1.147820	0.604131	0.309942	0.178072	0.473975	0.272155	0.225699	1.091463	0.300480	0.759533	0.626979	0.418433	2.122841	1.023276	0.299256	1.172325	0.448652	0.382193	0.284540	0.225797	1.284663	0.714688	0.719659	0.407576	0.602110	0.255901	0.656056	0.436710	0.063876	0.390076	0.162489	0.332605	0.629129	0.111106	0.368796	0.183981	0.068650	
02100	-160.460202	5.509783	2.220375	0.578426	0.583443	0.701327	0.555887	0.654368	1.127214	2.247860	4.870056	4.293212	3.146958	1.649068	1.589698	2.872228	1.607955	2.273276	2.233939	0.618116	2.854242	0.595498	2.631831	1.144057	1.258585	1.444313	1.099628	2.932910	1.419046	0.817548	1.217220	1.871420	2.224173	2.211364	1.301118	1.563845	2.131958	0.653306	0.722164	0.566465	1.301479	1.118655	0.788853	0.800524	1.056767	0.945372	0.619680	0.702374	1.028147	0.367116	0.589491	1.969395	0.900836	1.108297	0.839447	0.412114	0.909549	0.978434	1.032014	0.584816	1.274727	0.797642	3.923476	2.260697	0.931990	1.839563	0.843234	3.882728	1.025420	2.097064	2.128625	1.647876	0.570657	0.336675	1.015259	0.615629	0.568775	2.378229	0.693114	1.847420	1.334909	0.831256	4.689243	2.030547	0.595801	2.703203	0.870813	0.768919	0.566176	0.401565	2.925952	1.645458	1.485134	0.852553	1.520503	0.560793	1.372601	1.002202	0.144306	0.716793	0.403966	0.830891	1.587578	0.235733	0.796048	0.367139	0.130736	
02200	-204.990665	9.718677	2.946485	0.817625	0.895233	0.926425	0.601188	0.789293	1.196027	2.451096	4.673131	4.567442	3.058517	1.826074	1.668522	3.026205	1.999071	2.868339	2.283135	0.606056	3.661578	0.786053	3.969345	1.548092	1.296482	2.595757	1.470056	3.380393	1.621575	1.072197	1.600867	2.214987	2.521211	2.569906	1.566049	2.209080	2.236968	0.806391	0.849344	1.078854	1.808075	2.123669	1.048081	0.959152	1.490580	1.169948	0.932653	0.777350	1.529354	0.765491	0.801188	4.618987	1.174178	1.862744	1.074381	0.734421	1.204969	0.978317	1.119083	0.756072	1.369371	0.920281	4.167956	2.738280	1.035033	1.969782	1.031273	4.867645	1.164016	2.394624	2.332835	2.656684	0.626729	0.385276	1.350925	0.798552	0.948013	3.088332	0.941882	2.755271	1.718762	0.958205	6.115506	2.428053	0.695679	3.714913	0.869199	0.786753	0.606834	0.407897	3.645977	2.322784	1.678244	1.083930	2.548700	0.789151	1.885719	1.807099	0.235936	0.871820	0.837412	1.249861	2.665556	0.485728	0.976649	0.418692	0.151963	
02300	-211.314711	11.378302	2.927314	0.905894	1.039215	0.901871	0.632084	0.830847	1.231822	2.709190	4.609779	4.562261	3.295231	1.881600	1.702181	3.036225	2.117753	3.153566	2.461159	0.654200	3.810256	0.861618	4.140984	1.736484	1.323136	2.944580	1.685510	3.519186	1.702325	1.189204	1.736157	2.436141	2.624075	2.648980	1.648758	2.481410	2.328628	0.850121	0.892974	1.259596	1.923946	2.513827	1.046227	0.988828	1.650089	1.364051	1.098442	0.782455	1.566641	1.009090	0.983089	5.778576	1.295092	2.150168	1.209003	0.900454	1.234631	1.029418	1.179298	0.844081	1.411592	0.985688	4.191403	2.741993	1.048851	1.990185	1.146308	4.997674	1.207707	2.493995	2.376183	2.957572	0.659058	0.415891	1.501929	0.884869	1.098376	3.310100	1.032200	2.981546	1.897820	0.981904	6.437101	2.557388	0.771571	4.005794	0.868236	0.832274	0.647891	0.443486	3.710227	2.670091	1.893910	1.127682	2.865758	0.861475	2.132482	2.211875	0.325492	1.148640	1.034409	1.499445	3.022272	0.670958	1.044011	0.441448	0.158847	
02400	-186.110875	10.752318	2.485344	0.838836	1.014201	0.860170	0.599123	0.803749	1.147747	2.566543	4.247207	3.971221	2.856786	1.634667	1.472628	2.553460	1.991970	2.781929	2.397568	0.652121	3.444610	0.812950	3.626251	1.679513	1.120619	2.839325	1.670730	3.073907	1.547457	1.056930	1.595764	2.126013	2.257974	2.313440	1.530652	2.278870	2.212986	0.779441	0.851876	1.261394	1.749794	2.316152	1.028007	0.957705	1.562750	1.313370	1.179693	0.742092	1.388997	0.999305	1.040015	5.723174	1.215299	2.025603	1.194386	0.854048	1.110072	0.959736	1.043266	0.807293	1.262929	0.922025	3.513116	2.313156	0.901957	1.732400	1.051088	4.436232	1.040189	2.272520	2.011500	2.713808	0.590855	0.399383	1.488130	0.859146	1.094163	2.888531	0.949090	2.550182	1.659203	0.873881	5.472041	2.277442	0.720845	3.747973	0.798955	0.786265	0.599487	0.416556	3.418873	2.442447	1.737021	0.935297	2.458368	0.789445	2.029344	2.527203	0.328508	0.997539	1.218094	1.456527	3.381889	0.752223	0.940186	0.398240	0.149035	
02500	-149.867130	9.067786	1.793292	0.671628	0.895600	0.793256	0.549607	0.743896	0.943106	2.185810	3.512691	3.269319	2.296422	1.271175	1.153719	1.922385	1.648163	2.176310	2.093432	0.597402	2.701394	0.669631	3.032176	1.442239	0.838832	2.332622	1.357065	2.378560	1.254117	0.805696	1.243957	1.713135	1.657638	1.760522	1.294337	1.731204	1.916345	0.697835	0.764343	1.072425	1.392366	1.979154	0.801685	0.785280	1.372732	1.186299	1.110896	0.649862	1.142472	0.865748	0.924034	4.636526	0.977523	1.679671	1.015907	0.736847	0.925722	0.866343	0.850135	0.709420	1.045724	0.768613	2.669322	1.690232	0.700639	1.368211	0.841464	3.532132	0.845218	1.914615	1.605153	2.098766	0.499174	0.341790	1.324031	0.729351	0.949108	2.190851	0.794203	1.937234	1.315875	0.695398	4.108825	1.816104	0.597759	2.942205	0.735268	0.754683	0.557299	0.373049	2.647560	1.846391	1.423683	0.792893	2.073719	0.695266	1.625284	2.237663	0.319582	0.890343	1.024095	1.225634	2.999426	0.697071	0.753017	0.327369	0.129171	
02600	-106.881451	6.851082	1.163717	0.456543	0.676733	0.658518	0.445619	0.609080	0.651941	1.588790	2.425136	2.209481	1.549974	0.832911	0.736352	1.171705	1.183224	1.532634	1.643435	0.479184	1.919407	0.485650	2.162848	1.127956	0.514741	1.813111	1.124812	1.555248	0.857126	0.553946	0.893165	1.216232	1.029794	1.107532	0.951423	1.160108	1.475019	0.540954	0.597848	0.871573	0.960216	1.554601	0.662336	0.671262	1.012685	0.977340	0.951647	0.455378	0.847703	0.701260	0.712838	3.512118	0.733552	1.289540	0.820956	0.570020	0.695630	0.664422	0.614439	0.556842	0.746597	0.597047	1.712536	1.129092	0.457578	0.894092	0.614093	2.524216	0.569793	1.410441	1.058705	1.557604	0.370754	0.263798	1.109215	0.543621	0.741595	1.478442	0.572964	1.328001	0.922388	0.472875	2.697322	1.259125	0.442429	2.189179	0.559308	0.548104	0.441364	0.303972	1.948674	1.347475	0.999795	0.585649	1.536271	0.547394	1.290790	1.918382	0.231724	0.742639	0.785117	0.885687	2.503165	0.564079	0.523327	0.231226	0.097148	
02700	-62.337926	4.699504	0.537298	0.251214	0.469328	0.475528	0.306388	0.420379	0.351195	0.932488	1.263900	1.046381	0.739680	0.390583	0.319993	0.472304	0.623218	0.905650	1.125508	0.343344	1.065309	0.302791	1.199116	0.786337	0.214157	1.102284	0.693945	0.728793	0.423358	0.315563	0.502285	0.753854	0.409375	0.456349	0.539040	0.666896	0.960474	0.348987	0.390850	0.592620	0.527069	1.038455	0.477989	0.457621	0.729236	0.739658	0.742965	0.324373	0.567969	0.522672	0.519877	2.156915	0.454311	0.881573	0.562913	0.395699	0.435589	0.461812	0.371996	0.383774	0.449159	0.378238	0.732837	0.483386	0.213384	0.418414	0.351081	1.365801	0.295637	0.834949	0.513911	0.979587	0.235396	0.178338	0.804040	0.354499	0.507449	0.767403	0.345950	0.702229	0.503394	0.254599	1.258947	0.645909	0.257040	1.428248	0.377739	0.337725	0.293639	0.211460	1.142105	0.787519	0.545784	0.342166	0.904903	0.345161	0.846005	1.562122	0.165388	0.566300	0.622892	0.567245	1.764430	0.392852	0.289022	0.131922	0.062377	
02800	-25.201966	2.620440	0.112931	0.098280	0.231248	0.264005	0.168314	0.236507	0.120777	0.319076	0.199804	0.059998	0.066698	0.033036	0.004880	0.001734	0.083054	0.351788	0.555357	0.174636	0.351251	0.119993	0.429078	0.421339	0.017000	0.587428	0.402212	0.097711	0.057541	0.126921	0.205479	0.305078	-0.025710	-0.009036	0.115668	0.259394	0.434955	0.175644	0.184268	0.314816	0.190264	0.595911	0.267826	0.263560	0.424145	0.460793	0.506448	0.165408	0.286088	0.312473	0.321327	1.163430	0.229429	0.516996	0.321970	0.245413	0.202906	0.239486	0.151300	0.214204	0.173399	0.191173	0.016578	0.031346	0.030914	0.039903	0.117686	0.284252	0.069839	0.244609	0.055195	0.505758	0.121026	0.100129	0.500428	0.185315	0.275681	0.210488	0.138992	0.192921	0.162217	0.085674	0.219223	0.134358	0.084499	0.736166	0.186180	0.159859	0.151512	0.111670	0.466778	0.329643	0.201733	0.169040	0.361308	0.168058	0.434817	0.946039	0.114045	0.460962	0.386583	0.294660	1.089763	0.250966	0.104959	0.046606	0.028873	
02900	-9.420289	1.000635	-0.020607	0.012843	0.085964	0.084514	0.044206	0.058599	0.036722	-0.035422	-0.247309	-0.230915	-0.124530	-0.072890	-0.044800	-0.009260	-0.120271	0.060470	0.157392	0.045528	0.003618	0.010427	0.037708	0.110176	-0.004409	0.267992	0.138577	-0.105930	-0.069567	0.033984	0.040143	0.092964	-0.090269	-0.098585	-0.082508	0.053095	0.077341	0.041687	0.046535	0.125904	0.027449	0.284827	0.099147	0.099038	0.175460	0.221781	0.270538	0.059951	0.115344	0.141609	0.136586	0.383994	0.090444	0.219198	0.138303	0.111003	0.072581	0.087424	0.032020	0.077288	0.032205	0.073887	-0.118245	-0.096699	-0.020142	-0.075785	-0.025760	-0.209972	-0.020730	-0.077904	-0.067577	0.195745	0.061318	0.053221	0.234242	0.073428	0.104693	-0.043244	0.029135	-0.055082	0.000097	0.010999	-0.147552	-0.038826	0.000100	0.234350	0.054465	0.044897	0.051474	0.045453	0.085502	0.073753	0.033045	0.046470	0.094845	0.049036	0.176123	0.573255	0.068312	0.258570	0.213254	0.107770	0.391723	0.089911	0.023967	0.009570	0.016230	
03000	-11.524585	0.452577	0.066527	0.026324	0.031314	0.040033	0.042711	0.048623	0.020575	0.061996	0.236715	0.260722	0.152771	0.073911	0.055928	0.024045	0.129227	0.050420	0.111704	0.018627	0.066395	0.008215	0.029793	0.032604	0.036552	0.137659	0.087966	0.092672	0.051747	0.043102	0.068188	0.123666	0.086253	0.092949	0.054923	0.080440	0.095114	0.027685	0.033542	0.048663	0.038551	0.172439	0.070648	0.067410	0.098720	0.110240	0.139650	0.024343	0.074478	0.080069	0.075383	0.135404	0.057546	0.119396	0.060967	0.056525	0.059270	0.071249	0.055536	0.045748	0.074425	0.054914	0.179963	0.061208	0.019512	0.072716	-0.006372	0.029565	0.019950	0.048525	0.093085	0.130792	0.029018	0.025268	0.153022	0.052005	0.066313	0.063794	0.019836	0.025965	0.008024	0.007976	0.134986	0.071693	0.015424	0.117986	0.037836	0.030538	0.033230	0.019398	0.120382	0.075668	0.055841	0.027296	0.071734	0.016745	0.110960	0.319224	0.044626	0.136589	0.124149	0.069181	0.161516	0.025751	0.025558	0.011262	0.005790	
03100	-18.338757	0.478371	0.263088	0.061530	0.091251	0.094092	0.080604	0.088900	0.181977	0.334314	0.846177	0.754508	0.506806	0.233040	0.216408	0.343644	0.301129	0.214053	0.334853	0.091611	0.354115	0.075530	0.260902	0.120116	0.146819	0.135586	0.120021	0.382268	0.214663	0.099949	0.149906	0.236975	0.277466	0.299417	0.241017	0.113861	0.302106	0.109420	0.125577	0.057650	0.135031	0.162409	0.114920	0.100927	0.120647	0.124027	0.101084	0.098700	0.128021	0.057237	0.081454	0.229286	0.116575	0.118081	0.113753	0.054768	0.102128	0.138993	0.160391	0.092532	0.195058	0.113689	0.495131	0.280050	0.116205	0.248171	0.120167	0.509673	0.135958	0.327754	0.286772	0.177918	0.079303	0.050752	0.158907	0.078026	0.076765	0.285857	0.075632	0.209140	0.149704	0.095852	0.593716	0.270821	0.076592	0.279078	0.100320	0.091679	0.061306	0.055948	0.337093	0.204205	0.206425	0.076649	0.168660	0.062610	0.158066	0.170986	0.040027	0.115689	0.103152	0.119852	0.189304	0.021364	0.085719	0.046262	0.016041	
03200	-20.961868	0.765058	0.329022	0.098610	0.110782	0.146507	0.118409	0.143443	0.226585	0.442997	0.873373	0.769957	0.543406	0.242681	0.237256	0.400453	0.302171	0.307998	0.442210	0.120491	0.457967	0.106220	0.406994	0.204240	0.169781	0.179238	0.146766	0.433426	0.239815	0.119809	0.175005	0.284872	0.287906	0.313581	0.266160	0.250100	0.402908	0.147643	0.166796	0.096820	0.190193	0.238133	0.137662	0.143524	0.159875	0.171414	0.113323	0.123279	0.160452	0.065235	0.093806	0.312040	0.156148	0.176538	0.138729	0.076076	0.128609	0.169527	0.193029	0.126083	0.220526	0.142754	0.534704	0.325414	0.135765	0.265051	0.165941	0.667560	0.160761	0.399754	0.313852	0.244465	0.093273	0.060660	0.205174	0.092243	0.104285	0.355327	0.108114	0.286389	0.208919	0.122005	0.687487	0.318417	0.100509	0.434097	0.125078	0.129541	0.089963	0.071161	0.440324	0.271458	0.251974	0.100474	0.266154	0.101488	0.199593	0.212775	0.042906	0.139155	0.121652	0.179254	0.260153	0.035242	0.108876	0.057230	0.022390	
03300	-17.244399	0.964994	0.205670	0.062440	0.111568	0.139911	0.089724	0.114034	0.126539	0.304129	0.391381	0.328348	0.251117	0.122335	0.114607	0.189651	0.158544	0.260826	0.330521	0.090680	0.299778	0.079094	0.340574	0.203647	0.086640	0.238865	0.152970	0.230867	0.129491	0.093125	0.133181	0.211169	0.138644	0.150200	0.155611	0.160570	0.286383	0.105747	0.115815	0.122409	0.139551	0.253083	0.129451	0.116281	0.165136	0.171041	0.139897	0.090504	0.136385	0.082126	0.104937	0.384972	0.123716	0.193025	0.124924	0.085608	0.104701	0.122617	0.120623	0.107417	0.136267	0.105149	0.247686	0.171004	0.073838	0.138368	0.110755	0.437985	0.098277	0.252488	0.168478	0.223047	0.059991	0.043445	0.182878	0.073993	0.104407	0.231140	0.083785	0.229228	0.139110	0.075138	0.414312	0.189466	0.068981	0.413166	0.099475	0.100426	0.076453	0.056359	0.363049	0.225362	0.161489	0.082958	0.200602	0.075154	0.199043	0.261677	0.050711	0.151708	0.155385	0.142311	0.313495	0.060750	0.071469	0.035242	0.017983	
03400	-12.152904	0.963636	0.088917	0.045345	0.071698	0.086488	0.057036	0.082556	0.039087	0.151807	0.110554	0.079403	0.059103	0.044650	0.026791	0.029293	0.079838	0.171421	0.197957	0.055478	0.162056	0.043741	0.210683	0.145074	0.034095	0.234544	0.153679	0.082665	0.046068	0.062195	0.096250	0.162935	0.051680	0.051574	0.062443	0.101895	0.165481	0.054238	0.069914	0.105210	0.075921	0.216156	0.103388	0.097436	0.152430	0.154353	0.131726	0.058309	0.111946	0.079131	0.103640	0.374680	0.081514	0.164794	0.108295	0.072041	0.076429	0.080493	0.068405	0.071261	0.072095	0.067252	0.090756	0.080082	0.028238	0.053607	0.062894	0.212026	0.040678	0.121169	0.055299	0.175756	0.036319	0.029390	0.137623	0.055686	0.084361	0.127028	0.054777	0.135976	0.091431	0.037507	0.211748	0.100784	0.040606	0.311015	0.065010	0.073453	0.056673	0.036864	0.227608	0.146141	0.096647	0.056805	0.139194	0.055627	0.136367	0.296335	0.036276	0.140908	0.126752	0.105686	0.301065	0.057496	0.039707	0.016976	0.009002	
03500	-8.427298	0.717254	0.049405	0.026053	0.060873	0.058299	0.034311	0.047566	0.040184	0.077943	0.083012	0.084422	0.053029	0.025156	0.022392	0.037298	0.046872	0.106847	0.125638	0.036162	0.112799	0.029624	0.139401	0.087288	0.021583	0.173113	0.102590	0.053911	0.029087	0.042107	0.064169	0.113896	0.033181	0.037223	0.035510	0.076271	0.100599	0.038311	0.041818	0.066350	0.054884	0.144319	0.072173	0.059914	0.102669	0.103449	0.102011	0.042846	0.076406	0.065876	0.072337	0.294555	0.055835	0.117141	0.073214	0.055060	0.054643	0.056041	0.040249	0.047327	0.047418	0.049105	0.073256	0.037303	0.016346	0.036829	0.027448	0.096552	0.023300	0.065035	0.042905	0.126045	0.027680	0.021867	0.108038	0.042652	0.061154	0.074024	0.030174	0.066387	0.053623	0.026272	0.117912	0.062514	0.025564	0.189193	0.041774	0.051720	0.043957	0.021718	0.127980	0.076876	0.058078	0.051557	0.111434	0.041098	0.116140	0.266167	0.013343	0.117818	0.090907	0.053140	0.207790	0.048691	0.026060	0.011515	0.004812	
03600	-7.738812	0.565511	0.083681	0.028108	0.030718	0.038546	0.034137	0.043285	0.073661	0.098306	0.232659	0.217335	0.157168	0.064432	0.070251	0.127110	0.086132	0.098324	0.145041	0.041747	0.134261	0.034446	0.128237	0.073061	0.054881	0.132741	0.095766	0.112317	0.066571	0.042553	0.068298	0.115915	0.079811	0.087454	0.074082	0.071497	0.112188	0.044402	0.045886	0.042095	0.059741	0.160719	0.056494	0.062636	0.090672	0.094904	0.088797	0.052482	0.084117	0.061366	0.057518	0.185642	0.049955	0.094411	0.061543	0.045177	0.052274	0.064865	0.056744	0.039318	0.075181	0.048343	0.178895	0.085408	0.040599	0.077429	0.032585	0.145670	0.046337	0.100804	0.106549	0.094773	0.038371	0.025799	0.082914	0.036996	0.042677	0.094249	0.031525	0.058824	0.059315	0.040104	0.177414	0.095909	0.033547	0.151734	0.053591	0.052850	0.043477	0.027094	0.136976	0.077507	0.085483	0.062432	0.079161	0.041163	0.104213	0.183313	0.007645	0.081226	0.059524	0.058203	0.206452	0.050368	0.036228	0.018909	0.007549	
03700	-8.505500	0.412713	0.064689	0.019274	0.029438	0.029720	0.022597	0.028818	0.038536	0.089458	0.175726	0.148504	0.106690	0.048562	0.043500	0.070406	0.064177	0.079527	0.120914	0.037511	0.109708	0.031283	0.099616	0.059312	0.027124	0.105389	0.065316	0.086195	0.049289	0.038076	0.058580	0.070491	0.055957	0.062344	0.056583	0.053082	0.092623	0.038233	0.041005	0.035708	0.045875	0.101998	0.053272	0.052016	0.071588	0.079575	0.085404	0.040447	0.061654	0.051562	0.056649	0.164788	0.043004	0.071367	0.051444	0.032300	0.039605	0.046514	0.040388	0.032650	0.051304	0.039966	0.105205	0.062325	0.026284	0.046600	0.030736	0.128551	0.030636	0.083528	0.064247	0.079544	0.022689	0.017228	0.072808	0.028547	0.038223	0.073175	0.022301	0.056176	0.043246	0.027124	0.142426	0.069149	0.026306	0.123505	0.041672	0.035066	0.031783	0.021410	0.117943	0.066337	0.062833	0.052889	0.070894	0.032480	0.099686	0.113236	0.009162	0.068268	0.021408	0.033004	0.129721	0.027548	0.025096	0.012484	0.006498	
03800	-19.233169	0.578207	0.275130	0.074248	0.081095	0.094655	0.083743	0.093890	0.229887	0.324663	0.784361	0.738253	0.525317	0.218133	0.230994	0.397296	0.275760	0.230412	0.349170	0.106697	0.350706	0.083416	0.268591	0.127587	0.161498	0.129007	0.126119	0.373264	0.218753	0.084718	0.139226	0.208716	0.264668	0.294063	0.228317	0.151215	0.305573	0.116390	0.132132	0.063979	0.140759	0.112425	0.089870	0.108165	0.120800	0.140124	0.098510	0.097557	0.126191	0.045816	0.081109	0.194202	0.110596	0.114733	0.087783	0.048888	0.096833	0.139910	0.159399	0.083439	0.196786	0.110625	0.542248	0.284196	0.118833	0.243385	0.116835	0.485111	0.133169	0.310300	0.304661	0.149552	0.083453	0.049334	0.137563	0.070660	0.061027	0.272889	0.074888	0.188442	0.152017	0.102003	0.538974	0.269914	0.077837	0.289067	0.108899	0.106258	0.076414	0.058254	0.323243	0.183879	0.204335	0.101098	0.173597	0.072508	0.162476	0.156493	0.026053	0.115210	0.060417	0.101781	0.173266	0.024460	0.092309	0.051794	0.019519	
03900	-29.424306	0.906391	0.350980	0.096488	0.122073	0.151444	0.119190	0.144210	0.236276	0.464903	0.955274	0.862484	0.595621	0.264421	0.253015	0.422903	0.339684	0.342949	0.493002	0.146987	0.493436	0.122840	0.417882	0.221696	0.169815	0.216873	0.166319	0.469943	0.260060	0.117012	0.191999	0.267664	0.320122	0.346680	0.285204	0.245302	0.431375	0.162484	0.173330	0.101101	0.207064	0.181570	0.146712	0.150852	0.182966	0.212271	0.149251	0.127813	0.184854	0.076532	0.122520	0.360644	0.162959	0.198876	0.149833	0.087004	0.137688	0.181559	0.201810	0.134055	0.243524	0.151903	0.593547	0.351860	0.148208	0.291112	0.168914	0.688503	0.174452	0.425708	0.353504	0.248013	0.096442	0.062482	0.212256	0.099139	0.108188	0.373241	0.109499	0.297138	0.209723	0.124375	0.738785	0.340589	0.107943	0.474506	0.148067	0.145371	0.107640	0.076498	0.477708	0.282298	0.276479	0.126764	0.277636	0.104487	0.239668	0.216799	0.040434	0.153306	0.106659	0.164568	0.321256	0.063517	0.117473	0.061834	0.026338	
04000	-74.961912	2.192122	1.102266	0.271856	0.300153	0.357347	0.307141	0.348106	0.703178	1.206540	2.807481	2.551731	1.825814	0.824719	0.832194	1.497555	0.911198	0.974271	1.282791	0.369088	1.369423	0.295199	1.111971	0.519028	0.645916	0.542834	0.493055	1.473182	0.780418	0.364516	0.562866	0.875473	1.073608	1.127576	0.746049	0.663445	1.129242	0.413738	0.456780	0.228165	0.586496	0.433226	0.369647	0.411099	0.461457	0.497653	0.316742	0.381482	0.480159	0.164228	0.287858	0.810000	0.435491	0.460886	0.386177	0.187089	0.392466	0.518683	0.575645	0.306677	0.692276	0.413174	2.009767	1.093047	0.463009	0.924212	0.441156	1.879637	0.513856	1.123894	1.108678	0.642247	0.299543	0.176950	0.511120	0.280116	0.244356	1.090129	0.305833	0.806992	0.622642	0.400108	2.143800	1.008932	0.296567	1.193908	0.408378	0.416805	0.291194	0.206931	1.282600	0.733186	0.772368	0.390456	0.659787	0.267777	0.621383	0.462651	0.078581	0.367713	0.216942	0.408774	0.690734	0.105765	0.368329	0.189286	0.068620	
04100	-160.460202	5.485266	2.239462	0.580397	0.624628	0.707769	0.566394	0.668357	1.134632	2.251931	4.877467	4.288203	3.158617	1.656759	1.592334	2.855440	1.617608	2.291349	2.275414	0.607813	2.908804	0.590829	2.696152	1.150843	1.257836	1.439466	1.079129	2.926288	1.437696	0.793502	1.195956	1.856864	2.247127	2.214392	1.308447	1.592377	2.157685	0.659387	0.726791	0.578548	1.315871	1.151949	0.781237	0.791826	1.054635	0.936164	0.634931	0.708918	1.056844	0.381046	0.591908	2.101688	0.897942	1.141974	0.845203	0.432149	0.914473	0.986322	1.033280	0.593805	1.259211	0.770524	3.861675	2.278722	0.930016	1.834805	0.858536	3.860756	1.016533	2.077994	2.092939	1.675799	0.566431	0.332464	1.044166	0.612238	0.580296	2.383975	0.689500	1.878550	1.339073	0.815674	4.687018	2.009249	0.598621	2.715834	0.826753	0.806008	0.580498	0.391889	2.918542	1.661575	1.539279	0.849191	1.596329	0.585106	1.381979	1.047601	0.155318	0.747992	0.491849	0.847592	1.621124	0.265745	0.801144	0.367672	0.129586	
04200	-204.990665	9.696175	2.941288	0.812557	0.902259	0.901762	0.603626	0.806410	1.195832	2.440239	4.674563	4.563296	3.059464	1.824037	1.674501	3.016585	2.003786	2.876391	2.333674	0.606021	3.646291	0.776459	4.004389	1.558476	1.309438	2.613351	1.452520	3.360824	1.628743	1.091721	1.607081	2.165173	2.518719	2.576607	1.560605	2.217974	2.209726	0.808412	0.844378	1.074100	1.807116	2.274667	1.055797	0.999841	1.501579	1.153635	0.914648	0.732816	1.402371	0.791095	0.801338	4.791727	1.161319	1.870076	1.091830	0.729745	1.203806	0.984517	1.118817	0.754458	1.366079	0.896228	4.128417	2.748150	1.021793	1.943033	1.024157	4.867813	1.148922	2.371974	2.300232	2.685354	0.611241	0.379891	1.334734	0.790550	0.946181	3.084509	0.942548	2.752598	1.725230	0.960039	6.043037	2.386946	0.701946	3.773668	0.890424	0.846260	0.661864	0.420013	3.641734	2.288559	1.710964	1.109475	2.589991	0.824445	1.916662	1.910117	0.223272	0.790394	0.826608	1.218800	2.773277	0.507136	0.982889	0.419570	0.152336	
04300	-211.314711	11.183872	2.926623	0.910887	1.033797	0.905520	0.625441	0.824009	1.220187	2.693092	4.590381	4.537385	3.270641	1.880458	1.684768	2.991771	2.123790	3.131164	2.479591	0.628601	3.797301	0.844157	4.204175	1.745361	1.320431	2.960296	1.665893	3.489676	1.701174	1.197087	1.747963	2.524742	2.629853	2.642307	1.638294	2.483840	2.324379	0.835392	0.880950	1.272424	1.928082	2.488553	1.125864	1.037862	1.611072	1.288021	1.093009	0.772110	1.482059	0.988627	1.000786	6.134025	1.289648	2.144616	1.195358	0.884373	1.221805	1.017126	1.164075	0.841293	1.404619	0.971845	4.199580	2.732772	1.042110	1.978593	1.136451	4.960301	1.200030	2.491235	2.375113	2.953252	0.645045	0.416391	1.499417	0.883587	1.102635	3.290066	1.028108	2.958675	1.865356	0.984494	6.333678	2.498516	0.764343	3.969102	0.925109	0.883704	0.694592	0.457024	3.647327	2.552530	1.872480	1.206373	2.846876	0.939556	2.162272	2.502801	0.279314	0.855296	1.151582	1.302030	3.292381	0.705347	1.040575	0.439098	0.158958	
