step	inflow	LPA	LPA1	LPA1_1	LPA1_1_1	LPA1_1_2	LPA1_1_2_1	LPA1_1_2_2	LPA1_1_3	LPA1_2	LPA1_3	LPA1_3_1	LPA1_3_2	LPA1_4	LPA1_4_1	LPA2	LPA2_3	LPA3	LPA3_1	LPA3_1_1	LPA3_2	LPA3_2_1	LPA3_3	LPA3_4	LPA4	LPA5	LPA5_1	LPA6	LPA6_1	LPA7	LPA7_1	LPA8	LPA9	LPA9_1	LPA9_2	LPA10	LPA10_1	LPA10_1_1	LPA10_1_2	LPA10_2	LPA10_3	LPA_1	LPA_1_1	LPA_1_1_1	LPA_1_2	LPA_1_2_1	LPA_1_3	LPA_1_4	LPA_1_5	LPA_1_6	LPA_1_7	RPA	RPA1	RPA1_1	RPA1_1_1	RPA1_1_2_2	RPA1_1_3	RPA1_1_4	RPA1_2	RPA1_2_1	RPA1_2_2	RPA1_3	RPA1_4	RPA1_4_1	RPA1_4_1_1	RPA1_4_1_1_1	RPA1_4_1_2	RPA1_4_1_2_1	RPA1_4_2	RPA1_4_2_1	RPA1_4_3	RPA3	RPA3_1	RPA3_2	RPA3_3	RPA3_4	RPA3_5	RPA4	RPA4_1	RPA4_2	RPA4_2_1	RPA4_3	RPA5	RPA5_1	RPA5_1_1	RPA6	RPA6_1	RPA6_1_1	RPA6_1_2	RPA6_2	RPA7	RPA7_1	RPA8	RPA9	RPA10	RPA10_1	RPA11	RPA12	RPA12_1	RPA12_2	RPA12_3	RPA13	RPA14	RPA15	RPA_1	RPA_1_1	RPA_1_1_1	
01000	17138.587770245238	17132.170019852696	15926.580640797276	15672.459017284487	15612.568976411123	15861.459882302282	15851.954602338928	15868.129225529769	16156.065406389002	15774.9549263042	15788.455130763008	15790.369386967937	15893.696158967885	15642.224186178317	15952.341676646707	16359.615167049671	15679.018887213433	16531.399065665213	16467.282474741867	16425.040530794748	16264.242521488124	16157.32648275011	16488.381803747223	16457.083113863384	16562.81967410258	16905.931273462316	16906.523112883264	15688.6524452902	15770.382368655388	16464.06004020313	16474.996280676118	16718.032705086673	15686.193894121468	15712.53221464465	15642.208916505791	16230.477947166297	16246.464262927748	16137.094951824096	16180.82187802517	15594.724708783055	16005.162154344556	16535.085776202395	16716.596885444073	16709.992183298073	16582.88787975115	16461.562375147783	16012.341147755009	16566.934392193503	16507.804983652914	16016.93919200333	16402.768057544374	16852.188998214064	15581.312670821033	16014.909831257117	15932.704615632469	15865.637655157263	15785.266562872665	15749.193043031617	15813.125223548306	15278.218017964251	15745.119854235509	15675.128768577493	15838.697031729786	15580.227909907071	15616.35227357021	15602.67612605804	15706.816878019323	15600.684075664072	15724.725510861292	15708.082646005167	15700.939165172533	16191.092045721181	15959.373714507468	15896.10564617315	15887.896180871716	16045.074594939013	16086.826238377007	15833.345974930682	15659.961117567305	15964.393512181769	15918.550968438922	15829.243511952627	15643.511309143223	15872.762253956003	15740.732193732194	16356.53984588255	16181.095843641762	16357.89059889637	16239.424415617774	15923.194260119442	16134.628174506457	16110.39407479811	16162.066263995286	16349.570782870718	16656.569966523195	16463.806790884893	16479.57080379671	16432.50251838923	16004.526886883043	16196.19587445315	16391.65540581192	16570.373075390355	16754.44103567469	16708.517618304028	15480.996022958376	15610.097760786457	15292.14413938754	
01100	16931.15230827686	15583.823036001271	15853.188022817974	15221.758669420587	14823.543623631005	15143.848772785992	15330.31579855867	15203.56212159435	16201.131756301387	15481.852134426028	16414.734451334592	16595.06182578293	16465.07056015772	16200.321136339486	16571.764351297406	16938.80070203793	16050.33958647481	15782.980145385716	15821.66716165205	15765.673638155678	15893.981180758254	15579.175276183423	15537.82276913306	15335.54592260422	16817.657687451145	15498.12276205602	15670.91736559879	16028.0133396765	16116.873944790741	15727.97064113415	15801.771560455618	16077.902972544756	16523.439071126988	16557.81021177315	15858.60144184363	15407.041126498312	15702.318575808033	15623.489870707404	15634.122309926279	14713.571967695676	15423.128080527596	15408.264972197492	15594.372217876697	15717.558894187672	15503.402343217838	15514.330567899222	15179.211197517548	15927.556991591407	15653.289387646902	15114.336686636978	15414.474208265343	15533.164339038702	15010.47679567071	15072.695055039856	15168.837499664365	14958.370034052215	15196.718596793427	15260.626013012212	15565.220227015585	14768.753036316433	15569.015935270683	15176.382236376505	16577.511416423902	16113.813167427941	16022.304428454863	16162.428317714632	15298.792270531401	15461.429152133083	15679.548275660167	15520.17481046405	16248.347393916516	15246.046508899542	15521.446995666514	15269.31451275617	15150.38521140069	15267.711997087205	15118.942721893492	15570.782579802471	14975.619746271548	15326.463618943335	15460.815495022764	15728.07485927334	15817.538323209717	15837.252935987208	15411.889413705205	15321.458861753266	15541.84720435428	15657.488027135118	15471.694708451065	15289.152786994027	15551.282947436834	15332.113663338687	15764.527637006482	15870.289389812828	15606.018268770922	15704.167694604948	15630.925459569866	15497.177808253335	15318.94977914346	15478.024392104997	15511.56112748932	15763.42977212622	15583.44283571382	15332.569964016566	15078.438514032629	15314.629819770616	14993.502639915523	
01200	17386.27224780104	15232.219896525348	16233.83754594034	15291.435319056416	14729.664516638586	15117.004994976318	15319.034911319208	15135.83072653885	16218.967718021295	15909.117255825333	17023.631199784308	17189.74962362046	17037.037787731526	16714.566044419258	16996.667944111778	17260.489330538647	16491.045697344543	15919.812851130668	15904.308204729656	15744.481513534303	16274.741852252022	15780.885268160218	15744.285201651319	15323.574655372864	17032.44074319043	15264.280158099913	15507.78410559604	16658.76529019981	16601.236901157612	15821.190277190011	15895.16115963205	16083.678955707428	17215.568106528095	17141.066044508254	16342.082287644786	15458.113604096357	15858.915018440423	15678.592110681051	15676.898391540695	14535.137922358921	15585.123944232328	15044.261797167672	15444.512621773447	15540.21915450536	15217.651196585077	15197.912735945209	14820.171463170043	15876.655247586423	15573.733321551648	14751.484477621503	15190.115754770388	15199.371706840895	14966.91959112277	14839.310690500017	14942.962382192629	14687.003698143606	15117.71332979992	15227.366967241182	15699.102886966679	14726.461937871147	15764.083289583397	15175.510474168435	17220.66286119203	16865.39158922665	16585.44544173281	16811.548972188633	15759.49547101449	16250.959310437349	16254.16997482288	16085.169790885611	16879.785379509925	15068.791790969732	15421.21376366341	15093.854872438309	14863.698592952736	15046.371518296015	14862.032595097211	16039.7620706249	14974.090935502616	15717.31522036682	15752.139632687707	16058.872724614372	16523.1382006607	16295.536444836522	15734.771779877045	15302.124127352221	15624.376645225137	15719.20275401205	15491.079694323143	15207.142252820173	15880.615809570232	15469.100304870954	16008.110253388331	15884.163180158774	15654.682113821138	15609.301954164774	15514.30282350114	15021.693242737812	14830.695602074133	15138.555982297285	15059.636032729679	15458.11632793537	15172.68833235505	14953.594066128046	15106.309214986215	15361.124303659202	15027.861404435058	
01300	17214.80382135259	15425.378799728422	15981.460981714054	15221.554842917709	14650.994602990733	15089.855490167936	15207.064298968628	15101.392312058528	15553.830570157703	15851.412635312823	16387.967754111618	16471.304463052595	16410.505369835533	16316.584570153376	16360.361077844313	16322.126392080607	16193.637488179518	16004.387205251605	15761.148731542133	15586.967546516658	16249.654706423054	15837.467197432576	15913.176913305811	15527.490782262083	16171.390956647223	15428.962712965636	15524.588972913516	16293.772768791627	16209.771789848619	15709.928586542528	15821.183973699066	15864.072055241564	16643.041961675866	16558.741594879157	16073.805260617759	15576.480274642148	15761.647064315837	15511.29461418101	15475.642825228982	14570.273907464716	15565.759024644221	15145.00470374788	15469.80541136315	15510.900749399403	15293.62647018755	15194.416588527865	14715.673307979036	15618.173258590263	15573.339842714498	14667.173004837727	15090.007226347865	15325.609979034709	14909.428965781128	14880.013078436108	14907.747603576512	14676.38431401267	15027.680237180337	15033.811979226117	15436.54491039819	14710.73360985945	15475.554399184706	15048.244904458597	16622.90979056767	16568.07522444479	16188.851346339292	16414.74897974607	15793.603764090178	16342.22017708613	16070.52743134844	16026.501478796967	16397.276870812497	15126.506268226462	15042.656684561152	14847.780677540779	14783.326782002165	14946.120608046605	14920.571631445478	16018.999633355486	14984.922864613598	15952.457295373664	15789.759587931168	15802.228306162731	16449.195106031544	16142.528891216849	15707.095216674166	15497.84966301906	15608.16937159822	15669.29965068597	15535.73786283072	15084.420703384207	16004.403590868471	15556.748632735229	15856.563582793167	15765.408413976935	15743.295002391198	15555.444393949232	15522.156866514479	14801.965565390848	14530.825907432301	15036.017092277956	14774.82558209494	15332.1892185632	15190.118463444858	15040.297847783284	14954.627242735118	15115.659093391589	14823.968057022175	
01400	15282.776719733098	15489.979657433589	15377.020811255665	14895.857212740515	14549.380607624265	14900.567475240421	14933.91524619169	14893.130297679114	15123.3485307993	15378.30673964895	15490.786724184418	15552.154993716638	15503.595212977534	15486.688640147355	15479.438203592816	15513.363443521299	15518.919109566285	15734.36010148809	15413.729668591097	15333.63079955767	15768.225153601781	15500.18336110597	15728.312702445222	15441.44117019005	15387.623053334135	15434.499007363556	15395.202172418534	15508.036764985727	15489.793446126447	15294.2754443504	15412.841164945372	15480.024712086457	15721.832185774601	15694.223528356066	15511.519274855213	15258.29903409752	15349.814319727362	15180.86259573417	15149.222466304267	14578.885400155987	15236.304032164759	15221.732155156486	15263.541918509563	15259.848757574671	15163.341446800783	15077.024257001916	14668.158199466423	15283.444980795184	15355.041147536152	14678.663089097492	15029.492890206135	15369.615092790822	14701.575871870557	14817.545550226025	14811.682812877587	14636.27988722493	14810.996554922487	14758.32222349047	15042.934194678639	14560.866312554086	15058.958123590995	14782.379547062987	15723.885264939769	15806.214679477082	15479.259773013871	15605.21058796856	15451.867049114331	15777.098564529111	15449.97693073365	15515.590852286927	15581.806203013432	15001.446585995376	14789.563805704676	14653.026767043077	14630.622777329187	14787.65583469871	14853.798579881655	15532.238914732236	14806.604493511524	15602.261921708186	15478.42090439077	15370.240222238468	15823.855725170504	15633.004107625296	15369.085769980507	15396.31074715559	15374.23023255814	15437.761251455475	15375.555098895453	14914.839001327138	15632.091526525306	15297.94121343294	15411.925309369475	15553.04224372718	15523.099593495934	15380.671947023307	15388.450078096841	14771.219735693805	14397.803725753793	14894.91797232679	14715.432134047289	15133.680831793645	15128.182782234397	15085.113924910042	14698.972431870565	14787.835390496995	14514.528511087645	
01500	14552.838984148828	15259.023522435264	14724.850736172804	14493.27883465594	14277.129712510532	14539.92521888905	14574.54826738014	14569.816315590313	14661.870265534439	14753.750626872972	14765.336209220814	14813.772903161587	14768.525292703594	14691.85420282668	14721.02403193613	14830.119018157024	14779.00644056534	15162.491532590968	14953.691073609416	14878.334294918024	15100.828562674364	14935.71054742949	15187.624976182917	15068.175386148481	14808.145511394385	15127.393878140341	15114.566506256015	14764.335775451951	14771.957756010686	14916.034490055014	14969.58851658752	15050.111499988177	14852.702111075025	14851.388310600621	14796.95752895753	14828.057814500173	14832.575481240565	14762.978382607265	14736.462245885768	14431.845070068184	14757.142224921903	14970.222789658474	14936.065099907559	14963.629854064326	14863.656804868082	14818.93837906152	14580.560046167526	14922.014066230668	14946.294512680039	14646.967545573958	14879.774651170535	15178.970016306335	14395.55387012135	14615.643396942614	14557.137233842603	14491.07630625023	14507.33099244733	14455.242780504508	14607.62301543852	14299.826594252634	14619.59729470986	14472.026645435244	14921.166935674357	14952.61250590644	14775.246198353238	14826.061555320435	14837.9518921095	14985.131526697076	14803.241700333743	14844.4383904024	14858.118115189833	14693.464385076928	14521.24015264213	14422.986951066498	14437.894823646639	14526.4749226288	14605.05102282333	14875.843901097644	14462.467267092776	14989.701396112785	14930.651169071689	14792.519482418305	15070.612185635126	14988.630782378563	14838.058104663369	14998.329093895692	14943.056011875311	15005.217182200173	14952.677241202156	14617.478516921034	15019.009391502152	14818.901533663804	14902.097083087803	15065.859882946048	15061.094285031084	14977.24475751477	15000.692322479876	14679.586423139259	14232.392068369501	14665.289525892767	14546.079507851513	14813.202441763577	14949.29748907585	14992.405662298865	14362.164324128891	14411.88192244675	14209.934794086588	
01600	14562.954566037482	14892.310264960424	14437.966877860701	14201.809544515709	14064.617259898905	14235.746289651213	14283.381996288785	14257.482719475278	14545.129330098396	14379.475246162314	14542.025893771906	14587.549874954895	14586.441588987082	14441.096631362687	14577.52123752495	14781.710876537285	14477.671096685153	14738.840216669018	14623.391778616631	14590.2509736045	14695.295528212739	14563.936801826823	14705.929040965386	14617.51956248369	14747.853947447538	14797.129169073058	14831.4851093084	14480.365613701237	14516.088156723064	14645.64219212865	14671.50416763524	14782.290231040273	14588.79723936343	14591.679648241205	14489.662554295366	14451.299988362622	14513.679152207405	14480.451535864284	14468.47062327798	14214.332201172418	14414.211356010646	14680.196667058646	14640.3358102823	14661.364265481014	14569.043799100858	14561.515145338171	14421.649921477361	14737.445966988476	14681.584401048569	14460.350751289527	14651.978820473541	14768.323508857557	14160.749043402206	14324.630283998757	14303.913138039365	14249.996704624511	14261.270107327415	14253.17152722292	14361.099930654404	14074.648324430784	14381.790617954974	14233.315640481245	14651.42297850563	14585.138951015908	14489.073510867147	14531.344619105199	14409.111765297906	14504.502736785618	14433.017975291292	14423.013496625843	14570.705388317449	14382.733516575605	14367.113705452428	14268.082643245503	14234.268919545759	14298.550700892045	14319.583431952664	14488.386305827356	14183.42087933372	14529.993238434165	14539.768037657226	14554.59039403465	14635.44023071185	14611.479792688977	14473.724096566202	14588.820059424595	14580.853587333006	14669.695134916215	14600.629206267658	14373.497677504976	14600.119928507596	14451.953338453304	14610.795904537421	14738.075215854435	14671.665542802488	14660.622411218594	14656.054956145621	14447.159182146865	14094.487036681392	14408.91954929291	14298.15369111365	14570.916965547225	14649.183003978349	14672.950845271234	14153.906765490125	14221.901365374111	14082.635163674762	
01700	15732.191288654292	14547.104686439146	14259.320533922571	14049.179965213609	13893.805444397642	14048.150078943592	14110.37513485522	14085.518100403635	14262.929606415959	14221.911152223105	14448.157152871392	14484.575742494182	14440.864413814572	14346.964365413907	14392.238323353295	14436.392358392888	14392.031793901908	14438.44755441896	14390.714832907739	14348.628876388288	14482.773653061555	14364.938961920634	14391.497014925375	14299.964457731276	14447.04629908003	14501.748899075947	14497.578248315687	14328.542397716461	14352.943330365095	14379.425888700804	14432.900043170723	14479.670347861045	14443.490548879507	14446.364142139266	14325.401544401544	14218.682415919935	14322.619442585705	14276.371695627111	14260.162558641745	13985.4339195411	14210.707971769063	14423.09889629916	14383.007501955486	14406.637168776218	14328.913809545435	14338.282318887848	14218.58424627727	14417.85015052424	14428.833819327854	14212.99141383398	14376.178693929201	14483.083140134664	14009.52880725921	14103.480054522239	14098.011438391108	14050.80311962213	14084.67914403074	14084.260986188792	14184.37194788131	13936.27331324043	14202.484543405082	14072.613835810333	14453.163825683017	14420.240163805323	14312.89615013723	14380.21395102781	14235.612318840578	14319.675771397908	14260.753732654137	14262.851682912606	14379.678651190588	14176.69025910904	14126.178513679579	14076.462066081138	14068.499063686499	14101.716730384125	14122.074488588334	14289.652650152388	14015.78970559752	14278.246865589925	14258.213905393935	14231.533664741573	14412.6061913896	14360.621381705905	14235.288124156546	14321.557975215594	14319.923255813954	14411.318736394473	14329.15482918058	14150.269741207696	14385.849557234544	14238.959342782005	14393.97787271656	14437.451642811611	14405.627570540411	14357.40842692982	14390.53007329088	14227.12861239247	14060.693585557905	14227.96548478991	14130.726520666627	14346.445712422563	14380.240566099263	14343.48272116233	13990.103629050482	14042.65887493173	13932.762407602957	
01800	17921.874331153616	14453.286398755554	15007.86104033731	14328.796662680725	14005.667570556025	14200.871537247023	14369.394036162776	14234.734548435925	15368.578750505458	14717.211302061034	15517.404249123752	15637.735252765302	15641.078307939748	15283.878041868868	15691.614650698604	16099.94461981363	15117.73816034963	14782.99339521959	14796.647385366938	14746.49723544401	14988.78190966119	14706.165586619762	14688.563543982218	14392.843974660118	15906.025073657627	14440.023299884493	14604.969751134333	15202.981484300668	15301.67682991986	14802.690806178585	14779.022481984524	14947.975855463854	15515.742513803183	15548.752093802343	15110.502775096526	14544.193599441405	14735.605157093727	14699.93173021494	14734.409896492665	13944.345585830379	14560.15318755062	14329.893560905137	14527.110324966221	14613.985585714796	14389.52191090323	14385.719413755149	14147.54948818376	14947.971608014119	14599.422667962652	14135.759234934161	14376.103166938625	14377.505940165724	14195.443342079368	14091.009317091688	14156.988185699325	14022.735161656476	14284.542400954022	14408.413794087433	14739.129128800321	14051.097520217243	14797.990488249281	14353.39111818825	15667.186815998739	15368.296645140967	15296.785920925748	15364.539223095526	14733.931008454107	14936.308814059566	15033.370454944668	14873.441702074482	15457.500298826713	14216.002229075186	14659.992173856801	14374.838226683396	14131.91497586201	14272.971099581287	14104.368284023667	14843.690299961043	14253.829992252566	14665.941253764031	14784.056987421867	15075.864098252796	15083.228673806478	15067.942079726525	14702.503073924128	14442.352960359443	14663.618802572986	14766.285222497849	14561.92287438993	14475.998341074983	14726.2577138679	14496.92154809281	14879.887094873307	14827.87865793591	14568.952247728359	14631.449977277154	14533.695326204495	14144.324597930432	14099.179565968889	14274.285532607591	14161.563985319775	14572.4453501431	14331.326876671232	14227.687147803652	14365.853075428207	14567.6252321136	14360.55939809926	
01900	20950.73062898242	14867.921208006393	16068.393880634032	14958.745787585607	14341.01929759899	14728.128721113822	15007.456608984594	14791.735462916247	15969.807689715593	15651.764066417956	16887.16581288757	17049.39001629941	16897.742870484064	16510.668980907514	16822.481756487025	17120.328518396927	16290.417844455234	15686.017136183324	15617.498487287665	15399.099235540169	16048.083678702167	15500.029006974019	15566.136281359164	14999.894606970842	16998.253261980637	14932.150844643375	15162.077657087859	16461.41813510942	16409.578878005344	15589.332522217519	15629.6774814864	15865.147113770188	17027.825787593374	16950.48531347212	16092.785111003861	15220.451227743511	15583.542428533638	15404.894960059295	15372.473601906322	14196.038216720759	15329.146187666322	14652.139835704807	15165.238462632438	15243.868693750224	14867.949570864177	14799.408862978516	14323.907305443605	15586.835513339563	15244.183116844863	14247.310511645788	14724.865763095675	14675.439794118625	14673.86662293648	14389.409831257117	14549.078806755633	14246.605690015012	14784.791075924208	14937.847962561353	15507.550166064455	14444.07675091761	15580.043852876688	14911.386411889596	17124.963526493975	16743.8446369507	16469.32675617536	16710.738966142682	15634.640348228662	16115.730587603972	16107.315650799226	15909.369553444973	16733.148972979772	14668.570827607015	15117.504624539162	14763.30330405688	14453.961362035494	14685.924813398873	14440.15793744717	15913.524759962418	14824.548760410615	15664.6860114974	15679.57986727371	15962.673733460048	16327.772351875534	16152.809615702707	15534.895786474735	15072.179843950044	15420.806185056903	15499.893889535766	15240.057667608527	14984.465411413403	15639.72506296206	15212.737438618538	15751.905421331765	15556.520020861099	15257.53744619799	15210.846912939038	15120.2417397573	14274.013464655278	14297.537161513348	14577.722123308578	14332.902412610552	15045.824801651996	14651.344146611882	14452.844592300902	14935.60310932345	15159.748006553797	14810.047518479407	
02000	38001.03656296084	16084.582238283901	19309.41252733873	16645.059354277637	15265.428917438921	15880.0687239845	16436.00755189229	15987.882252774976	18847.59613829357	17875.090881291664	20475.136273928285	20693.32219332844	20718.119554502533	20197.320534164573	21211.76610778443	22396.94691785146	18788.59881922969	18275.791083546446	17587.290329743533	17258.82066445502	18870.07600264469	17560.501820650497	17973.56400444586	16491.461313972526	22129.679153388253	16232.005342188855	16803.850653100508	20078.646698382494	19714.17517364203	18029.370239102835	17915.509248497325	18522.38536666115	21612.255180253327	21206.02671093563	18636.98832649614	17338.370929826604	17651.21422013352	17141.323972659146	17227.482426092785	14934.85707097391	17551.042086081223	15603.390226283871	16694.644954846048	16851.21962063896	16114.573747786206	15841.752130131681	14871.060188075911	17879.48406519257	16896.60616771229	14735.450421298818	15683.071797262646	15720.540815760573	15952.945200612223	15307.21522481797	15661.300673952153	14978.188019479332	16274.999768119782	16494.347705741355	17608.319792693164	15340.807078272806	17836.385565609464	16396.125760792638	21693.49035509015	20704.62375177193	20314.64245975818	20627.463006348244	17785.357135668277	18963.911148376712	19260.039229463084	18360.46173873198	20650.657701865308	15970.722890758556	17251.54039195395	16243.317356754496	15343.004707337606	16095.390178408887	15317.383770076076	18820.21994087857	16436.53742978888	18200.720722693677	18435.827494405432	19295.062212150013	19682.573889066498	19257.139631692124	17876.456215324637	16713.612701403483	17623.1033151905	17650.711436237532	17054.840547135882	16657.619525547445	18016.046957510764	17145.828085363868	18201.263641720685	18056.110969461668	17027.902128168338	17078.920729727975	16746.650510633186	14806.057212317666	14908.873919723448	15469.393758266357	14907.530473497383	16515.33720972358	15620.424809234984	15168.419376739765	16916.926967053827	17342.368104860732	16481.885427666315	
02100	80953.67745043559	20000.176263568155	27403.421050258166	21097.507609522774	17456.988205560236	18333.84024687814	19085.115436067837	18422.590502018164	23098.38576627578	21805.54349886857	26506.07765974656	26954.90954448744	27010.740068830743	28186.41829903298	29198.195728542916	32535.134220561125	23476.054003629204	25234.363826745335	21018.629149550354	19679.037069089856	25659.970456854433	21911.742455100906	24666.546205144492	20044.579329489647	32507.829535205336	20677.505558764078	20999.361446445757	27926.32782112274	25900.0889047195	24555.478523063903	23711.136319861853	24800.273748433327	32067.566125365378	30356.36133046183	23151.556678330115	23296.13767019667	21554.355690076405	20183.80651404101	19982.206493409783	17249.91199335799	23322.950451232213	18844.92505921683	20444.89763919505	20332.991000035854	19473.719744789065	18008.37914305516	16303.302775727989	22097.10022838161	21307.87953226709	16604.608144042544	18066.543940857173	19673.667494925066	19014.629222695967	17997.556264881467	18378.597347152485	16963.595364505145	20421.253246323045	19306.91516379409	21627.472681484727	17185.15391960849	21999.245730520983	19435.875725406935	31035.15797968664	30318.370420538668	28028.970847859953	28477.90609885127	22128.52651972625	25411.779017976925	25595.751917559577	22984.645130384073	28138.925136044792	20268.290869171724	21045.93273397581	18967.828858218316	17299.55876440978	19431.691516475516	17737.67638207946	26073.512156557208	20449.040383497966	25313.005119080208	24764.77911104252	26005.2805760655	28216.105232310314	25791.60346253515	22475.399310241417	20885.160579269028	22011.08218703612	21735.367994734977	20753.792640637042	19495.730590577303	24198.736225526034	22110.753310526194	23392.143989393047	24233.693573622295	22509.027785748443	21457.459001493215	20864.407040730504	16453.73608028924	16492.38188976378	17368.993564960834	16630.494705493053	20406.69938050212	18474.546729276724	17369.70805893136	21539.461788764856	21616.89175314036	19371.787750791973	
02200	106939.63832702713	27226.659105167717	37409.86911230863	29305.77644309164	21008.480781381637	20954.323152002296	21272.59301773616	20730.71420913219	27754.84441973312	26064.984144700626	31587.015217039636	33800.138495228384	33699.52508517372	37637.342531259965	37921.475688622755	44205.15492815475	29192.836992358218	34938.57584422384	24079.420686688136	21269.29217750853	34978.594023640966	27650.438622477322	35038.62704033027	24740.42263980829	43643.92026937647	28747.731013572047	26207.041688436682	37963.13826831589	32954.08448797863	34947.62531739314	32184.516056188357	33351.02173244733	45606.7078596947	41642.75101698971	28520.151453909264	33134.58021645525	25731.963819423912	23243.615539817183	22465.656191823666	21314.285581301734	31536.928988777046	25697.742285013526	26097.701379506507	24959.42023736957	24519.692588892423	20497.981715520404	18298.890881913303	26514.31760614554	27375.30717799181	20812.6954153718	21383.339305338173	29802.490820752308	23890.728216901716	22775.320024845576	21614.749375721614	20836.865219142474	25582.6617198887	21531.945354411597	26492.729698164167	19688.436394019875	26428.00836910534	23013.7838995046	41839.022832847804	42617.395306347455	37289.12165269639	37177.55112605804	27774.782809983895	33198.28639656561	33299.1223139528	28106.8272098642	37060.398068635775	28059.05012905172	25175.660759329923	21954.988707653698	19752.936931984124	23565.949071545605	21250.757937447168	36799.960356561794	26021.846116598877	36792.954941144264	33296.29273092059	34097.01615615177	40520.96960251492	33786.34035397254	27902.158794421954	26973.517839456967	25982.442305789213	25125.612717055636	24303.900141279217	22034.41274054413	31600.3266390446	29842.78470525262	29272.285268120213	33053.702497537226	32196.18976566236	27842.39732519639	27345.167439625136	19632.388717117567	18976.240253504897	19493.251068267375	20291.103393297635	26838.631235735247	23107.1169112372	21401.5181614502	27443.073123333485	26556.574549426543	22253.991816261878	
02300	116476.99173973434	33511.62074047973	41785.55687583143	35440.98554190673	23570.719592459984	23105.3297545572	23480.141759806673	22724.601286579215	30745.659084782314	29439.07153996697	35285.13011593421	38349.89060730861	38299.0224824032	44041.21373667245	43664.81477045908	51623.13356397888	33773.35136862013	42072.607277340365	26049.541315088267	22676.286600317322	41482.72067858928	32177.965191631178	43033.396157510324	28624.46601181579	50731.458360892306	34410.79013860814	30603.418644300837	45106.27408182683	38078.80049866429	41730.84484765129	38370.5023743898	39689.48159008678	55212.66888600194	49553.175999042825	32617.27024010618	41102.17309437914	28744.99951759232	25091.032817260973	24214.557003499885	24851.728180743205	37301.9268772417	31783.89818065752	28872.6997440091	27091.54075083366	28886.61541256074	22816.622671123976	20107.600707649806	29721.44399460189	31341.72354275279	24917.03354371576	24577.65087082487	39644.456699464215	28089.09965015852	26840.914990165293	23961.73726606342	24150.5411372707	28592.12872664635	22708.695382947153	29614.769261651887	21716.60305571305	29325.158210061454	25601.27356687898	48554.471537674195	50541.74348716333	43847.80706179067	43086.30637847642	32856.97337962963	37944.60776764154	38524.83763686398	31718.44455552779	42721.55597496147	34001.784148426246	28062.044499062155	24082.522793810123	21653.291769031217	26825.530902967417	24637.983499577345	44302.594124521645	30163.685308928918	44389.90114973994	39427.66266687244	39908.82557204474	49077.206535059675	39242.7782433699	31910.844129554658	30576.54408532019	28644.618802572983	27961.302384447932	26952.883187772924	23783.43613138686	36705.76898204566	35215.12415927762	33459.119210371246	39304.02775685229	39759.28048780487	33267.06784392651	32084.386423164728	23119.732402443584	21253.74409448819	20687.515820531084	24163.607183683293	31443.78549433033	26864.042118306923	26199.405526512324	31551.363311791025	30061.51239759694	24361.42661034847	
02400	103065.23329654292	36361.58518181115	42327.22644359767	37832.505109251004	24724.974173336144	24585.848284771066	24425.977991628188	23837.40747981837	31812.869591589162	30906.035578863677	36670.66084658937	39987.46615072601	39881.508379018735	45903.35673550353	45364.40570858284	53098.68552236167	36126.447389270834	44834.019673385556	26894.508632174977	23736.935381508723	43880.19428811018	34476.36369808061	47094.4610670054	30837.679217975186	52224.09831038422	37900.23168134566	32751.82430908841	47548.48439581351	40147.26108637578	44090.769096487515	40827.15770597416	41995.63501785419	58065.86271516726	52241.14647642976	34466.42863175675	44309.10790178052	30006.662594730864	26043.932389030717	25153.27515079306	26837.30321785292	39610.7225500405	34555.51322929091	29199.15864324824	27818.630248485068	31626.0171427274	24369.087121366545	21447.096497701084	31084.17637288488	32577.921033253806	27371.29071220325	26850.083119651004	44887.6906676724	29494.815376626215	28816.19859208392	25376.70703219397	25715.19039947274	29706.687624221544	23065.493351215617	30367.924814774266	22711.381606039806	30370.779191501188	26787.43765038924	50559.52112038422	52568.01064734604	45746.75914249684	44865.68447702539	34986.36941425121	39625.90925677489	40533.42824521342	33322.772890110806	44986.44295555346	36464.60966044314	29156.21363430567	25057.005437055628	22685.906007868467	28494.120243946843	26867.128757396447	46561.82146703637	31881.355171411968	47586.60049274569	42261.96037502894	42023.90905767965	51816.24567082268	41341.93276175774	33873.28175138702	31179.93795444114	29830.103067788226	29475.977016149445	27984.550539429743	24509.89316522893	38518.441010642615	37267.519560613466	35237.56051856217	41610.22981978327	42180.95652797704	35700.13003960267	34480.11579959149	24948.72634334871	22391.879009026314	21991.069946077936	25790.482281451175	34099.07669456219	29626.696993412897	29212.761355149705	33067.87485876983	31360.104314582197	25133.21832101373	
