Face	inflow	Pavg	42333.67866809054	Qavg	-139.0564409512196	Pmin	14286.29103553429	Pmin_Time	07500	Pmax	131262.5515774974	Pmax_Time	00300	Qmin	-422.629408	Qmin_Time	00300	Qmax	-15.477592	Qmax_Time	01600
Face	LPA	Pavg	21383.476394609363	Qavg	7.194094280487805	Pmin	14436.92772244042	Pmin_Time	07800	Pmax	36526.90694586488	Pmax_Time	06400	Qmin	0.749452	Qmin_Time	07700	Qmax	23.051069	Qmax_Time	00300
Face	LPA1	Pavg	23471.45452903144	Qavg	1.7967942926829263	Pmin	14225.749295393563	Pmin_Time	03700	Pmax	44989.775991522176	Pmax_Time	00300	Qmin	0.014126	Qmin_Time	02900	Qmax	6.934937	Qmax_Time	00200
Face	LPA1_1	Pavg	21124.686040900517	Qavg	0.5924347926829269	Pmin	14049.179965213609	Pmin_Time	01700	Pmax	38238.4104250462	Pmax_Time	06400	Qmin	-0.010247	Qmin_Time	00900	Qmax	2.138177	Qmax_Time	04300
Face	LPA1_1_1	Pavg	17698.666021123146	Qavg	0.6531067926829272	Pmin	13893.805444397642	Pmin_Time	01700	Pmax	24829.438342459987	Pmax_Time	06400	Qmin	0.035208	Qmin_Time	01700	Qmax	1.911300	Qmax_Time	04300
Face	LPA1_1_2	Pavg	17906.865667064598	Qavg	0.6490068170731706	Pmin	14043.312989809101	Pmin_Time	05700	Pmax	25688.570144969144	Pmax_Time	00400	Qmin	0.053332	Qmin_Time	01700	Qmax	1.931369	Qmax_Time	00300
Face	LPA1_1_2_1	Pavg	18064.494023742944	Qavg	0.4495921707317075	Pmin	14089.779484745177	Pmin_Time	05700	Pmax	26442.574289043285	Pmax_Time	00400	Qmin	0.055183	Qmin_Time	07700	Qmax	1.413408	Qmax_Time	00300
Face	LPA1_1_2_2	Pavg	17812.04088703822	Qavg	0.5777766585365853	Pmin	14057.726097376388	Pmin_Time	05700	Pmax	25123.227106458125	Pmax_Time	00400	Qmin	0.067906	Qmin_Time	07700	Qmax	1.626193	Qmax_Time	00400
Face	LPA1_1_3	Pavg	20631.73933029565	Qavg	0.864934024390244	Pmin	14221.172529990565	Pmin_Time	07700	Pmax	35469.90480522981	Pmax_Time	00300	Qmin	0.060165	Qmin_Time	07500	Qmax	2.887797	Qmax_Time	00300
Face	LPA1_2	Pavg	20190.136597522927	Qavg	1.7672931219512202	Pmin	14194.454024218701	Pmin_Time	07700	Pmax	31681.930814629075	Pmax_Time	00400	Qmin	0.049643	Qmin_Time	02900	Qmax	4.994120	Qmax_Time	00400
Face	LPA1_3	Pavg	22442.083223273647	Qavg	3.285637780487805	Pmin	14405.224340792667	Pmin_Time	07700	Pmax	40248.500814235646	Pmax_Time	00400	Qmin	-0.283967	Qmin_Time	02900	Qmax	10.693557	Qmax_Time	00300
Face	LPA1_3_1	Pavg	23291.06970388239	Qavg	3.0895931219512214	Pmin	14444.495987358623	Pmin_Time	05700	Pmax	43507.49857535678	Pmax_Time	00400	Qmin	-0.346377	Qmin_Time	00900	Qmax	10.293244	Qmax_Time	00300
Face	LPA1_3_2	Pavg	23163.931709173026	Qavg	2.2251225731707316	Pmin	14397.719886550334	Pmin_Time	07700	Pmax	43001.00930425609	Pmax_Time	00400	Qmin	-0.128066	Qmin_Time	02900	Qmax	7.212135	Qmax_Time	00200
Face	LPA1_4	Pavg	24373.878483348624	Qavg	1.2792604878048783	Pmin	14311.518401756935	Pmin_Time	03700	Pmax	48202.244341326914	Pmax_Time	00400	Qmin	-0.122757	Qmin_Time	02900	Qmax	4.284919	Qmax_Time	00200
Face	LPA1_4_1	Pavg	24613.025428654888	Qavg	1.1436763902439027	Pmin	14346.570179640717	Pmin_Time	03700	Pmax	49439.562195608785	Pmax_Time	00400	Qmin	-0.074344	Qmin_Time	02900	Qmax	3.875641	Qmax_Time	00300
Face	LPA2	Pavg	26707.33172339287	Qavg	2.11896793902439	Pmin	14367.67388065355	Pmin_Time	03700	Pmax	57340.07896664056	Pmax_Time	00300	Qmin	0.017689	Qmin_Time	02900	Qmax	7.705306	Qmax_Time	00300
Face	LPA2_3	Pavg	21961.752289448927	Qavg	1.344971402439024	Pmin	14346.11700360365	Pmin_Time	03700	Pmax	37769.7388504102	Pmax_Time	00400	Qmin	-0.222268	Qmin_Time	02900	Qmax	3.877198	Qmax_Time	00200
Face	LPA3	Pavg	23830.355885341633	Qavg	2.0399232073170723	Pmin	14397.864481182418	Pmin_Time	07700	Pmax	44993.436177281976	Pmax_Time	04400	Qmin	0.107964	Qmin_Time	02900	Qmax	6.913243	Qmax_Time	04300
Face	LPA3_1	Pavg	19561.063312545517	Qavg	1.7582410609756105	Pmin	14356.352711779728	Pmin_Time	07700	Pmax	30797.637407016766	Pmax_Time	00300	Qmin	0.233965	Qmin_Time	05700	Qmax	5.733458	Qmax_Time	00200
Face	LPA3_1_1	Pavg	18525.338038062346	Qavg	0.4603323658536586	Pmin	14305.019231693832	Pmin_Time	07700	Pmax	26833.228135968075	Pmax_Time	00300	Qmin	0.057337	Qmin_Time	01500	Qmax	1.572915	Qmax_Time	00100
Face	LPA3_2	Pavg	23761.566553495042	Qavg	2.5475049756097556	Pmin	14439.178887616714	Pmin_Time	07700	Pmax	45429.61276225186	Pmax_Time	00400	Qmin	0.030637	Qmin_Time	06900	Qmax	8.186717	Qmax_Time	00300
Face	LPA3_2_1	Pavg	21114.07860107207	Qavg	0.5566311341463415	Pmin	14322.138431154726	Pmin_Time	05700	Pmax	34476.36369808061	Pmax_Time	02400	Qmin	0.032533	Qmin_Time	03000	Qmax	1.605422	Qmax_Time	00200
Face	LPA3_3	Pavg	24058.128101642804	Qavg	2.660889695121952	Pmin	14366.440123848843	Pmin_Time	07700	Pmax	47126.687789774536	Pmax_Time	04400	Qmin	-0.015825	Qmin_Time	06900	Qmax	9.190108	Qmax_Time	04300
Face	LPA3_4	Pavg	19970.658798734057	Qavg	1.098408280487805	Pmin	14289.801765250199	Pmin_Time	07700	Pmax	31018.00054570907	Pmax_Time	04500	Qmin	0.098575	Qmin_Time	01700	Qmax	3.585063	Qmax_Time	00400
Face	LPA4	Pavg	26442.24547531718	Qavg	0.9249698658536581	Pmin	14401.106728398774	Pmin_Time	07700	Pmax	57010.7075942517	Pmax_Time	00300	Qmin	0.008500	Qmin_Time	04900	Qmax	3.458113	Qmax_Time	00200
Face	LPA5	Pavg	21633.061795470243	Qavg	1.8076778048780484	Pmin	14417.589301183945	Pmin_Time	07800	Pmax	37900.23168134566	Pmax_Time	02400	Qmin	0.172651	Qmin_Time	03700	Qmax	6.109114	Qmax_Time	00300
Face	LPA5_1	Pavg	20888.968315486953	Qavg	1.088153853658537	Pmin	14479.201099958751	Pmin_Time	05700	Pmax	33823.63126632751	Pmax_Time	00400	Qmin	0.101892	Qmin_Time	01700	Qmax	3.341487	Qmax_Time	06300
Face	LPA6	Pavg	24636.0484286742	Qavg	2.3691401585365854	Pmin	14296.449229305425	Pmin_Time	03700	Pmax	48157.13164605138	Pmax_Time	00400	Qmin	-0.198554	Qmin_Time	02900	Qmax	7.743329	Qmax_Time	02300
Face	LPA6_1	Pavg	23096.684798123504	Qavg	1.1205911829268296	Pmin	14311.512377560106	Pmin_Time	05700	Pmax	42832.42650044523	Pmax_Time	00400	Qmin	-0.120867	Qmin_Time	06900	Qmax	3.463772	Qmax_Time	00200
Face	LPA7	Pavg	23489.77099439531	Qavg	0.7953303414634145	Pmin	14371.780311045282	Pmin_Time	07700	Pmax	45796.60161870503	Pmax_Time	00400	Qmin	0.010652	Qmin_Time	01000	Qmax	2.691538	Qmax_Time	00300
Face	LPA7_1	Pavg	22781.020397964414	Qavg	1.1613353292682922	Pmin	14410.425497293527	Pmin_Time	07700	Pmax	41733.508318666354	Pmax_Time	00400	Qmin	0.078317	Qmin_Time	02900	Qmax	4.123799	Qmax_Time	00200
Face	LPA8	Pavg	23376.88841493695	Qavg	1.6980253414634139	Pmin	14479.670347861045	Pmin_Time	01700	Pmax	44950.08520349044	Pmax_Time	00400	Qmin	0.011886	Qmin_Time	00900	Qmax	6.976037	Qmax_Time	00300
Face	LPA9	Pavg	27640.25474061106	Qavg	1.7660727439024393	Pmin	14398.73306268269	Pmin_Time	03700	Pmax	61058.630691783044	Pmax_Time	00400	Qmin	-0.219853	Qmin_Time	02900	Qmax	6.475352	Qmax_Time	00200
Face	LPA9_1	Pavg	26272.412318196657	Qavg	1.7517001463414623	Pmin	14398.592516152188	Pmin_Time	03700	Pmax	54655.355019143324	Pmax_Time	00400	Qmin	-0.254262	Qmin_Time	06900	Qmax	6.160201	Qmax_Time	00300
Face	LPA9_2	Pavg	21390.28135888502	Qavg	1.0799562195121952	Pmin	14291.32471645753	Pmin_Time	03700	Pmax	36032.79744811776	Pmax_Time	00400	Qmin	-0.111009	Qmin_Time	02900	Qmax	3.122509	Qmax_Time	00300
Face	LPA10	Pavg	22886.35083036958	Qavg	1.6188416829268288	Pmin	14200.199953450481	Pmin_Time	03700	Pmax	44309.10790178052	Pmax_Time	02400	Qmin	-0.168260	Qmin_Time	00100	Qmax	5.933912	Qmax_Time	06300
