step	inflow	LPA	LPA1	LPA1_1	LPA1_1_1	LPA1_1_2	LPA1_1_2_1	LPA1_1_2_2	LPA1_1_3	LPA1_2	LPA1_3	LPA1_3_1	LPA1_3_2	LPA1_4	LPA1_4_1	LPA2	LPA2_3	LPA3	LPA3_1	LPA3_1_1	LPA3_2	LPA3_2_1	LPA3_3	LPA3_4	LPA4	LPA5	LPA5_1	LPA6	LPA6_1	LPA7	LPA7_1	LPA8	LPA9	LPA9_1	LPA9_2	LPA10	LPA10_1	LPA10_1_1	LPA10_1_2	LPA10_2	LPA10_3	LPA_1	LPA_1_1	LPA_1_1_1	LPA_1_2	LPA_1_2_1	LPA_1_3	LPA_1_4	LPA_1_5	LPA_1_6	LPA_1_7	RPA	RPA1	RPA1_1	RPA1_1_1	RPA1_1_2_2	RPA1_1_3	RPA1_1_4	RPA1_2	RPA1_2_1	RPA1_2_2	RPA1_3	RPA1_4	RPA1_4_1	RPA1_4_1_1	RPA1_4_1_1_1	RPA1_4_1_2	RPA1_4_1_2_1	RPA1_4_2	RPA1_4_2_1	RPA1_4_3	RPA3	RPA3_1	RPA3_2	RPA3_3	RPA3_4	RPA3_5	RPA4	RPA4_1	RPA4_2	RPA4_2_1	RPA4_3	RPA5	RPA5_1	RPA5_1_1	RPA6	RPA6_1	RPA6_1_1	RPA6_1_2	RPA6_2	RPA7	RPA7_1	RPA8	RPA9	RPA10	RPA10_1	RPA11	RPA12	RPA12_1	RPA12_2	RPA12_3	RPA13	RPA14	RPA15	RPA_1	RPA_1_1	RPA_1_1_1	
01000	-34.578471	1.388181	0.393709	0.140207	0.234061	0.180101	0.077292	0.107279	0.217839	0.383984	0.681773	0.731441	0.567289	0.202839	0.238105	0.306897	0.355528	0.366369	0.563120	0.149172	0.195141	0.096029	0.138071	0.268815	0.216512	0.124108	0.146029	0.310605	0.155975	0.139242	0.158661	0.403262	0.327480	0.376500	0.147511	0.210367	0.633445	0.317047	0.245655	0.098993	0.172404	0.552418	0.283066	0.138603	0.369883	0.368668	0.389912	0.104496	0.384410	0.258441	0.255459	0.676074	0.160553	0.396201	0.259612	0.166986	0.202036	0.286801	0.193986	0.213212	0.173757	0.119250	0.729837	0.290422	0.079891	0.255009	0.084696	0.228250	0.116649	0.231819	0.396483	0.434626	0.043310	0.086917	0.584202	0.172644	0.149484	0.231144	0.097885	0.164140	0.017395	-0.003930	0.393243	0.203935	0.057775	0.569861	0.108951	0.111619	0.146966	0.065534	0.451494	0.221072	0.309894	0.195498	0.469230	0.099786	0.373369	1.001516	0.171004	0.437378	0.354482	0.159113	0.663325	0.205096	0.111080	0.064786	0.026984	
01100	-55.029417	1.405510	0.797786	0.117074	0.217439	0.339512	0.197505	0.218599	0.416295	0.903748	2.099708	2.039959	1.266165	0.620035	0.612954	0.982688	0.752780	0.827442	1.007915	0.340058	1.080441	0.244834	0.782200	0.359044	0.398234	0.172017	0.233885	1.090648	0.630866	0.272137	0.400792	0.453557	0.840954	0.869752	0.554353	0.638615	0.832014	0.319672	0.342370	0.189181	0.432045	0.457498	0.230908	0.298882	0.480504	0.605710	0.395433	0.251220	0.509471	0.091845	0.211043	1.117276	0.340418	0.391286	0.360543	0.189540	0.311558	0.384776	0.440194	0.218102	0.520527	0.283092	1.445262	0.840073	0.298286	0.669926	0.284480	1.338821	0.354375	0.819240	0.742047	0.615549	0.220914	0.145702	0.616241	0.286115	0.249051	0.765455	0.131220	0.624020	0.414167	0.265143	1.736797	0.728426	0.242834	1.018916	0.338858	0.392446	0.239190	0.182601	0.956114	0.564470	0.731926	0.287836	0.544620	0.254210	0.466180	0.435292	0.061385	0.381257	0.259648	0.237922	0.737910	0.261332	0.224963	0.127224	0.050509	
01200	-62.884660	2.752497	0.872297	0.353629	0.279247	0.461541	0.354537	0.376915	0.527560	1.177567	2.159533	2.052820	1.504295	0.657449	0.709762	1.169515	0.857309	0.918185	1.158843	0.380182	1.369175	0.272269	0.998067	0.511389	0.467322	0.753686	0.581597	1.307912	0.690368	0.348389	0.539446	0.743899	0.896082	0.973985	0.660548	0.659005	1.119215	0.380117	0.412911	0.353390	0.614081	0.378093	0.435481	0.399376	0.607829	0.535361	0.443190	0.344708	0.609920	0.204535	0.350889	1.274102	0.413960	0.695411	0.393785	0.287462	0.369818	0.437097	0.445282	0.316210	0.541715	0.290207	1.473890	0.955951	0.391323	0.757285	0.451993	1.836540	0.480422	1.020381	0.862861	0.780232	0.212766	0.135780	0.572602	0.262738	0.344238	0.958304	0.264988	0.798489	0.549712	0.274214	1.959268	0.895131	0.285041	1.290163	0.360937	0.344492	0.240430	0.159790	1.188401	0.705897	0.764495	0.361174	1.058076	0.328910	0.681368	0.663666	0.034558	0.541932	0.283352	0.354838	0.880885	0.165835	0.276940	0.157055	0.060799	
01300	-51.719923	3.304191	0.593907	0.160242	0.327582	0.317964	0.221799	0.273486	0.421609	0.830745	1.109609	1.143803	0.823869	0.378445	0.385126	0.680474	0.585580	0.741558	0.853316	0.322048	0.889204	0.272653	0.868370	0.495434	0.258520	0.653902	0.554597	0.729865	0.437860	0.215378	0.381213	0.454109	0.461147	0.529041	0.481874	0.561908	0.699587	0.300734	0.290429	0.351625	0.423870	0.497099	0.340149	0.309962	0.537317	0.544319	0.333415	0.275964	0.513747	0.266125	0.342878	1.499706	0.338505	0.677221	0.443637	0.273854	0.303805	0.328741	0.302865	0.260335	0.340573	0.243484	0.723954	0.499819	0.214980	0.399936	0.308976	1.225013	0.271220	0.695809	0.495517	0.707855	0.192326	0.143407	0.518690	0.246800	0.309991	0.716302	0.216110	0.634923	0.459268	0.231865	1.347998	0.596654	0.262419	1.300246	0.338155	0.412732	0.322924	0.162561	1.077629	0.586685	0.499032	0.360542	0.643283	0.296671	0.579437	0.704588	0.054917	0.369885	0.210206	0.336765	1.097462	0.217049	0.230248	0.116003	0.048234	
01400	-36.448492	2.530650	0.314904	0.061057	0.127817	0.211080	0.154532	0.249348	0.168662	0.482373	0.583937	0.587053	0.371509	0.181590	0.153260	0.191844	0.268321	0.558434	0.613848	0.227461	0.637788	0.157141	0.636925	0.496128	0.022155	0.415897	0.327716	0.373346	0.204045	0.136582	0.262009	0.214052	0.196167	0.223814	0.238894	0.353580	0.432024	0.138622	0.148156	0.313916	0.269699	0.623066	0.225028	0.201758	0.366021	0.378242	0.337099	0.152994	0.272923	0.295297	0.284341	1.259249	0.244469	0.485440	0.291843	0.222876	0.210782	0.229611	0.202131	0.187413	0.217711	0.194661	0.286253	0.285434	0.093755	0.174616	0.171945	0.704865	0.118877	0.354390	0.177136	0.552319	0.095963	0.087475	0.454098	0.185906	0.295485	0.339933	0.148164	0.270380	0.189764	0.127328	0.666244	0.304165	0.129455	0.802940	0.164660	0.245401	0.210373	0.069614	0.478607	0.330732	0.362638	0.253052	0.563912	0.200360	0.524034	0.701265	0.098319	0.319983	0.292609	0.224005	0.918801	0.280893	0.151037	0.063023	0.025585	
01500	-25.278331	1.812877	0.145993	0.131172	0.187949	0.144639	0.089240	0.143139	0.108965	0.292726	0.376451	0.298001	0.223617	0.096039	0.062302	0.115151	0.157386	0.356700	0.428792	0.142618	0.417397	0.115532	0.446894	0.355265	0.003805	0.346160	0.245843	0.225700	0.090073	0.114751	0.208083	0.124866	0.107400	0.155492	0.120898	0.328068	0.348237	0.144750	0.099183	0.144367	0.188264	0.329738	0.180284	0.148757	0.268444	0.323091	0.331073	0.080954	0.154835	0.236576	0.215974	0.780113	0.176845	0.332142	0.166134	0.159368	0.183899	0.179634	0.136894	0.135282	0.144832	0.171811	0.202883	0.124226	0.037657	0.098660	0.121409	0.353065	0.078203	0.215211	0.092786	0.340084	0.085285	0.064464	0.229420	0.099603	0.160832	0.236130	0.087384	0.148558	0.125505	0.041424	0.382390	0.174500	0.068409	0.525468	0.104977	0.189901	0.161904	0.044073	0.282457	0.184729	0.224638	0.148056	0.265295	0.100428	0.343150	0.721244	0.016703	0.304196	0.071328	0.114971	0.684913	0.143690	0.085553	0.032557	0.017459	
01600	-23.215244	1.473567	0.315153	0.107218	0.123554	0.090253	0.127512	0.168941	0.223426	0.351850	0.715859	0.613473	0.475175	0.222319	0.179625	0.356944	0.274184	0.413128	0.506112	0.161916	0.477252	0.140696	0.423552	0.293205	0.146526	0.268683	0.259088	0.370303	0.191819	0.138558	0.225428	0.217496	0.247018	0.322393	0.204137	0.201525	0.361013	0.173059	0.128194	0.175871	0.197432	0.290115	0.182198	0.159658	0.203989	0.317506	0.343669	0.145304	0.236326	0.161024	0.206969	0.505084	0.152048	0.288812	0.202836	0.132096	0.168512	0.207144	0.186487	0.142703	0.215096	0.122156	0.511820	0.322210	0.124233	0.204558	0.156421	0.483934	0.109886	0.306884	0.256127	0.266162	0.082487	0.056855	0.221308	0.077498	0.122367	0.291234	0.114876	0.217291	0.177303	0.103533	0.571371	0.273492	0.076438	0.455534	0.125670	0.167559	0.122847	0.053706	0.353842	0.230418	0.285961	0.185693	0.370333	0.133267	0.377814	0.360743	0.032350	0.182207	0.117764	0.186738	0.557327	0.049191	0.103407	0.052916	0.018234	
01700	-25.521436	1.001891	0.224143	0.058956	0.074019	0.073212	0.061673	0.110545	0.176403	0.326743	0.591860	0.514628	0.367319	0.178410	0.143136	0.258869	0.194551	0.323994	0.357922	0.123772	0.448006	0.107357	0.293911	0.237054	0.056176	0.289574	0.210458	0.313785	0.153564	0.107906	0.168115	0.204479	0.173392	0.257956	0.158314	0.143173	0.296439	0.108984	0.087990	0.094140	0.174011	0.070358	0.154313	0.155715	0.172411	0.217983	0.221119	0.135978	0.158385	0.100834	0.145932	0.582303	0.143796	0.180586	0.107473	0.087376	0.135835	0.157617	0.146793	0.112461	0.171728	0.118674	0.275567	0.173399	0.096313	0.151031	0.104769	0.416315	0.111804	0.256635	0.203630	0.292325	0.068029	0.059804	0.185482	0.086360	0.128566	0.211736	0.055502	0.190532	0.119311	0.070234	0.466261	0.198284	0.076975	0.415345	0.075678	0.149209	0.104968	0.044465	0.380857	0.205360	0.231069	0.142375	0.249477	0.086187	0.281615	0.308855	0.063425	0.133785	0.040831	0.140639	0.398425	0.100428	0.088492	0.050232	0.020940	
01800	-57.707691	1.810844	0.859438	0.218597	0.245108	0.260180	0.236009	0.277116	0.582984	0.946321	2.283723	2.006372	1.446764	0.662160	0.634474	1.140582	0.757533	0.801891	1.056121	0.299019	1.139609	0.237462	0.882109	0.455477	0.536432	0.408475	0.407057	1.141100	0.607484	0.299691	0.463461	0.702537	0.831621	0.920751	0.588968	0.634472	0.917198	0.340838	0.361264	0.184566	0.452491	0.470087	0.365257	0.319407	0.386984	0.412014	0.261917	0.315773	0.411700	0.153659	0.247450	0.789938	0.336337	0.322822	0.232857	0.130831	0.320878	0.434031	0.466913	0.244598	0.566047	0.306910	1.600388	0.857765	0.362738	0.734669	0.349224	1.476935	0.403044	0.898183	0.868408	0.495959	0.226762	0.128173	0.411028	0.204538	0.187868	0.816544	0.235434	0.574730	0.451720	0.274530	1.656468	0.791153	0.223223	0.943806	0.330384	0.319351	0.207468	0.172434	1.033297	0.586723	0.634814	0.353914	0.565606	0.225546	0.556193	0.415880	0.080844	0.310546	0.226935	0.391711	0.681512	0.185330	0.289119	0.151826	0.054631	
01900	-88.276333	3.119629	1.070279	0.292991	0.366211	0.437291	0.338617	0.426024	0.613135	1.271863	2.511920	2.237803	1.666520	0.822607	0.780751	1.316456	0.971560	1.172867	1.323272	0.350745	1.483274	0.311665	1.326825	0.684278	0.578256	0.868289	0.614717	1.422012	0.748843	0.421421	0.633656	1.038955	1.019016	1.089536	0.732321	0.679934	1.182290	0.371889	0.423852	0.323305	0.629584	0.632548	0.472318	0.444407	0.587204	0.530643	0.419092	0.403051	0.581186	0.214156	0.365674	1.303635	0.487923	0.652345	0.463941	0.256243	0.450503	0.518688	0.541294	0.339005	0.659427	0.404777	1.839766	1.081701	0.444513	0.915896	0.491881	2.029838	0.505108	1.158020	1.036045	0.833579	0.270920	0.172669	0.545850	0.281306	0.313999	1.169356	0.337443	0.990028	0.654025	0.399935	2.336928	1.038113	0.318650	1.525457	0.445237	0.416581	0.290725	0.227563	1.549415	0.887866	0.809006	0.418227	0.885502	0.320400	0.776722	0.671649	0.105859	0.481751	0.300620	0.466768	1.011001	0.150637	0.382387	0.188124	0.074084	
02000	-224.879908	7.696798	3.351784	0.803011	0.833666	0.938943	0.744679	0.881151	1.489502	2.908368	6.435384	5.553450	4.222588	2.324619	2.164057	4.073447	2.002165	3.154705	2.940721	0.685881	4.061063	0.744186	3.740003	1.455290	1.824510	2.074894	1.592118	4.126686	1.913419	1.199580	1.700210	2.752648	3.260067	3.107710	1.644678	2.346040	2.812432	0.874172	0.926275	0.771141	1.842700	1.612029	1.104614	1.079824	1.394619	1.127542	0.805435	0.955580	1.469615	0.452718	0.793729	3.242204	1.242635	1.558717	1.155705	0.582727	1.329632	1.295872	1.385236	0.758984	1.687177	1.060008	5.518624	3.198471	1.285476	2.528132	1.157224	5.213964	1.398093	2.734411	2.889951	2.411985	0.784210	0.443215	1.349895	0.878918	0.777491	3.350292	0.952093	2.685136	1.819002	1.137147	6.632843	2.758418	0.786832	3.759961	1.155468	1.024001	0.714814	0.523764	3.989904	2.299662	2.118249	1.211108	2.279182	0.805958	1.888973	1.414411	0.203369	0.972493	0.646881	1.166308	2.222794	0.370035	1.130892	0.497707	0.165001	
02100	-481.361315	19.461798	7.039417	2.091540	1.882071	1.541709	1.068331	1.345683	2.658128	4.653788	9.912576	9.759715	7.177066	4.514189	3.944329	8.097794	3.458766	6.781219	4.372123	0.889916	8.395332	1.456954	8.386262	2.815426	3.391069	4.948921	2.934620	8.300623	3.421607	2.835976	3.554505	5.328540	6.547853	6.035128	3.002246	5.390048	4.609194	1.513253	1.407702	1.882900	4.110889	4.248412	2.293266	2.018441	3.009611	1.961975	1.428945	1.665004	2.890575	1.362680	1.433859	9.596781	2.778552	3.655194	2.048986	1.424547	2.754062	1.943468	2.639690	1.419694	2.932782	1.948646	10.380028	6.709634	2.517114	4.532508	2.088945	9.879671	2.656745	4.710578	5.446412	6.191519	1.352971	0.781072	2.332066	1.540407	1.447970	7.388757	1.916325	6.145050	3.721792	2.165966	14.593445	5.178128	1.390943	7.583351	1.873226	1.557717	1.222759	0.763729	7.637828	5.042867	3.634010	2.577895	5.697524	1.585334	3.979085	3.003070	0.422375	1.837731	1.566261	2.522573	4.811873	0.743868	2.313799	0.936932	0.288282	
