step	inflow	LPA	LPA1	LPA1_1	LPA1_1_1	LPA1_1_2	LPA1_1_2_1	LPA1_1_2_2	LPA1_1_3	LPA1_2	LPA1_3	LPA1_3_1	LPA1_3_2	LPA1_4	LPA1_4_1	LPA2	LPA2_3	LPA3	LPA3_1	LPA3_1_1	LPA3_2	LPA3_2_1	LPA3_3	LPA3_4	LPA4	LPA5	LPA5_1	LPA6	LPA6_1	LPA7	LPA7_1	LPA8	LPA9	LPA9_1	LPA9_2	LPA10	LPA10_1	LPA10_1_1	LPA10_1_2	LPA10_2	LPA10_3	LPA_1	LPA_1_1	LPA_1_1_1	LPA_1_2	LPA_1_2_1	LPA_1_3	LPA_1_4	LPA_1_5	LPA_1_6	LPA_1_7	RPA	RPA1	RPA1_1	RPA1_1_1	RPA1_1_2_2	RPA1_1_3	RPA1_1_4	RPA1_2	RPA1_2_1	RPA1_2_2	RPA1_3	RPA1_4	RPA1_4_1	RPA1_4_1_1	RPA1_4_1_1_1	RPA1_4_1_2	RPA1_4_1_2_1	RPA1_4_2	RPA1_4_2_1	RPA1_4_3	RPA3	RPA3_1	RPA3_2	RPA3_3	RPA3_4	RPA3_5	RPA4	RPA4_1	RPA4_2	RPA4_2_1	RPA4_3	RPA5	RPA5_1	RPA5_1_1	RPA6	RPA6_1	RPA6_1_1	RPA6_1_2	RPA6_2	RPA7	RPA7_1	RPA8	RPA9	RPA10	RPA10_1	RPA11	RPA12	RPA12_1	RPA12_2	RPA12_3	RPA13	RPA14	RPA15	RPA_1	RPA_1_1	RPA_1_1_1	
01000	19699.153132853877	18881.9647163471	17548.848458884804	16848.48396564844	16622.966222620053	17075.196756136073	17088.506235705347	17093.16113773966	17530.690254751313	17399.75778239863	17447.61595039094	17477.85863060059	17569.98524808467	17130.763876589564	17509.491656686627	17988.092148791635	17193.210954072634	18096.79708423109	18084.275632841123	17893.046684936777	17796.188466562387	17669.81176325372	17972.962162591302	18121.090516525495	18163.05904635921	18738.431165174705	18755.097978825794	17225.2915509039	17329.232413178983	18086.142297926366	18019.80589778501	18682.393217773784	16913.48187723287	16923.034697296003	17156.47454150579	17540.166367973932	17899.298516985422	17579.44231244338	17622.597959639585	16910.28454977734	17547.978595395118	17878.139180539925	18272.75012444002	18122.050772706083	17968.724240497708	17745.15644747034	17000.186108115267	17941.167030001037	18025.157314953904	17035.153173357256	17654.665589929737	18823.181554981198	16717.065376626215	17121.062320991063	17192.130037859464	16928.55878583721	17012.877765999736	16949.61619678119	17061.039052520166	16340.264659365583	17035.305642197585	16894.910368011326	17198.174159514998	16829.402079067568	17113.138342852904	17070.12386638452	17166.49295491143	17059.999678025222	17195.509865917207	17244.95617762226	17010.91359189708	17680.18149364797	17323.101610503847	17082.00242576328	17074.932877488962	17448.492718004734	17516.54072696534	17505.528793052086	17105.80069726903	17597.921790309334	17754.208773825143	17660.74354850501	17249.20263213981	17742.703837459336	17500.55990403359	18109.67902263449	18053.493518060368	18005.14347187769	17880.621500128433	17473.619359654942	17988.782874319604	17870.00323489027	17915.052651738362	18175.080315234394	18472.941463414634	18322.859507888075	18269.878553406226	18075.553621742925	17376.96888803534	17753.322209787366	18099.36787798568	18450.8531681339	18799.294645535774	18586.234503360716	16871.75274551453	17027.45024576734	16478.957761351638	
01100	19908.11353622443	16688.86202806879	17343.192464656942	16234.386672464398	15652.005028433026	16142.402841969284	16337.965174988134	16159.461844096873	17460.42812373635	16723.752736835668	17939.15467241844	18210.47451195083	18018.268128599346	17606.537883886507	18142.88998003992	18698.989671456347	17338.001840161523	17077.816556251386	17045.91780004441	16893.885956055576	17159.492348131782	16654.904153551815	16671.29931724357	16377.68382091252	18619.53851241657	16653.245307536818	16882.364636326136	17453.547040913418	17463.3217809439	16994.679168429964	17009.001261913458	17603.293305271123	18123.986846378695	18125.162598707822	17023.796784507722	16626.307948330035	16928.54329997977	16677.802808202257	16808.248492069404	15416.850957304956	16515.881233368043	16574.461992037228	16602.935397852518	16655.35411811108	16476.365764497525	16387.879795344288	15919.843295301886	17132.165888093015	16646.56101440311	15878.921763367827	16357.159945386127	16650.081620428402	15841.653192303487	15888.11439318127	15990.876728512741	15703.853026253159	16137.700112627535	16237.458851729254	16708.113325303842	15506.601205574289	16739.16111299836	16098.31670205237	18302.25179119754	17661.96670341786	17425.25369037905	17617.74814842805	16345.001962560387	16675.32328950899	17064.999590139938	16737.80092476881	17839.38369349816	16273.181962926961	16694.170493499772	16268.370138017564	16035.999862559487	16290.614691425451	16031.70400676247	16920.84094502624	15851.803796242493	16390.4792225568	16703.835635465697	17181.58286424446	17236.76898177749	17242.13880465347	16650.39361223572	16635.616264463606	16946.845719940622	17029.870753809548	16745.337143591063	16495.234406104842	16987.42534730685	16620.450324652655	17044.90550972304	17068.663846555017	16656.3143711143	16803.125819645524	16706.896239336776	16552.767223538212	16054.602842327637	16461.804430766104	16564.011070332712	16811.764047386154	16680.314224222268	16454.163011745535	16095.960365164729	16401.68072091753	15953.070749736007	
01200	20339.84976740463	16260.390990658061	17722.32867353611	16384.741167518205	15410.776958719462	15955.12401320511	16268.45332930566	16046.547174571142	17449.47479444669	17147.979114427253	18607.846406039364	18853.972378096576	18775.10622070802	18406.591123233327	18847.624271457087	19314.43498573196	17965.459605898737	17384.332534584486	17078.02696513823	16832.880667339774	17823.7576881521	16938.805221255323	17104.527993013657	16335.80053147318	18959.069268234023	16269.501552122438	16606.852990512856	18337.504947668887	18162.178699910954	17179.50264494287	17251.089695480357	17577.866980395866	19265.881000324778	19036.946548217278	17610.88564792471	16760.934109158618	17062.981512892737	16638.244544181834	16722.175925236428	15171.478677636049	16820.139737359714	16091.157743544947	16474.570397496977	16567.939546057583	16226.585963398575	16040.742284642669	15425.605324402564	17135.39857780546	16683.299814438455	15287.207445615608	15987.97519064904	16099.940465229784	15799.567863780472	15660.269177680388	15794.16263458905	15397.936911867013	16082.862495031139	16129.419615340714	16803.816088178402	15379.136880427324	16915.184552669776	16059.596142958244	19205.549523659553	18717.075287446838	18261.560492545064	18599.96610489722	16928.052485909822	17743.4304400322	17743.6847005094	17364.321232191953	18629.616809788935	16094.002782153992	16441.034603195138	15956.0017565872	15628.644853711754	15991.916302566906	15727.722772612004	17516.44877288664	15766.301036219254	17121.056145633727	17149.97249016128	17548.07888003509	18236.4135230179	17851.73410707394	16964.99640125956	16585.772423122446	16968.16130628402	17035.227914747127	16730.749614693035	16263.722461844724	17373.146851896985	16770.83273988224	17328.628020035358	17193.532769311005	16762.13225729316	16688.022008699605	16636.019127718373	15670.925395835931	15397.993086230077	15992.5275206023	15690.641507731183	16548.437669818497	16049.45436639927	15710.008622445515	15921.488904957743	16341.080611687605	15843.133843717	
01300	19742.333874670447	16566.048935603358	17356.84573064869	15981.772855745186	15247.451690185344	15877.057987656093	16031.138739049757	15916.516208375378	16591.177180212966	16939.31843618127	17769.13328660016	17956.19969889637	17780.482731784927	17818.412879458752	17910.087185628745	18031.911033106895	17647.60904234927	17568.958840941585	16826.918188631065	16588.90465887783	17746.329554433894	17050.14620749244	17498.669593521754	16572.42999501744	17829.832060609704	16738.953147559918	16729.401649938125	17791.134481446243	17654.075333926983	17028.64319720694	17134.160395842326	17356.382055951002	18485.677525170508	18318.14854032065	17337.660291988414	16666.115000581867	16844.88756788721	16351.270855636994	16361.759736391392	15178.154879613556	16726.608093254657	16106.709862751359	16656.467787811987	16608.85334719782	16310.085668225785	15984.023237800156	15299.262284535771	16783.38575729264	16796.639833878235	15267.44298849838	15882.20107229678	16418.137771910948	15675.070323603364	15770.867852582904	15821.18540396853	15421.847973344074	15992.17410891745	15842.185766465014	16389.397934231176	15303.310077288053	16478.75507241901	15840.285704175514	18265.225218486732	18244.857520869427	17643.64468511238	17978.085663542926	16955.97046095008	17795.872927287364	17385.419052637742	17216.76959926685	17875.319870403575	16154.88708812389	16019.094495828213	15649.728900041824	15446.5628876252	15834.650464227201	15787.134775993238	17499.918902816287	15865.002856866164	17461.227237886666	17259.59236823829	17200.536296512902	18141.407994991474	17656.925842201028	16970.822837007046	16773.785721187523	16826.938099950523	16890.80671290437	16693.328281530954	16074.156602521565	17441.266357949466	16815.258744676394	17083.485150265176	17025.55015356087	17033.81556671449	16720.640459650716	16644.275405502824	15487.516843286372	15244.544843479931	15725.667005799167	15531.479032549183	16410.241749085246	16115.471518946064	15789.703170615792	15716.725584127988	16005.13752048061	15527.024287222808	
01400	16589.73886243777	16598.9965537097	16401.6530856125	15589.323567779104	15033.915411752318	15581.985876273864	15625.342553834205	15599.708123107974	15943.12606146381	16282.808054553236	16608.254106228094	16759.971096539797	16606.353250436678	16668.11310261769	16694.946746506987	16751.909669436096	16707.56229713497	17044.08505668432	16323.354071833019	16173.805519496129	17007.80271242199	16555.108745294085	17163.372657986663	16480.232543241513	16628.520533942636	16590.883663008954	16483.055080434482	16692.048506184587	16658.011148708814	16401.471963605585	16546.705276790755	16657.411946934048	17015.272068853523	16998.492342665708	16563.628589527027	16407.77600372396	16231.794867804732	15911.246561805156	15958.97445826197	15162.436888318616	16218.551428902003	16141.981470593177	16321.901621275687	16303.086019577611	16094.204259570412	15824.033919034611	15238.747535524399	16266.0101733624	16390.71067126152	15416.349373658411	15819.396816410803	16551.131770735115	15337.983792500272	15662.261603229925	15592.012646671858	15359.455603969098	15616.573936663575	15412.057499143933	15808.007482024892	15068.306854465698	15848.639541706556	15480.222682236375	16882.747500196834	17027.371995589852	16528.596839997033	16746.681265114872	16400.527928743963	16957.08408907969	16481.507816616897	16485.203449137716	16707.748262086756	15876.354841953542	15560.779121660953	15320.072856545377	15225.631728142662	15553.082559621336	15639.42475063398	16746.668232544285	15584.622215766027	16903.338543662743	16686.681726985105	16490.98662182908	17208.522831415175	16840.712576501075	16392.675888439047	16447.842911322074	16336.659178624444	16369.51875664456	16265.640444387362	15691.76509621765	16780.616394508084	16348.151620936022	16410.56090159104	16542.986845917596	16709.494237207076	16410.77114847757	16375.176570947977	15510.682795162698	15134.116477818321	15548.83246006715	15462.667619276817	16160.362460602108	16099.227378856061	15999.877452644441	15387.231301125323	15532.54767886401	15099.73864836325	
01500	15349.466015189251	16138.75053499145	15440.711348109398	15076.9858136754	14740.429680918283	15110.172441509976	15142.087299874855	15129.982025731586	15285.735105809408	15439.831111247018	15602.818614181719	15645.647372808602	15590.508794078482	15562.48032304913	15596.963153692615	15757.706507740093	15638.655148618598	16073.17806729627	15654.145636726993	15584.187653252558	16002.08859718437	15767.571560822073	16153.23917116545	15855.650959736162	15622.547110817148	16093.917448743863	16015.141344699574	15614.510751665082	15611.737061442564	15735.166472704188	15822.079135257198	15946.158701255705	15768.14303345242	15782.327799712848	15616.13745777027	15431.875177470034	15529.208291187502	15406.981676686157	15354.494117209026	14908.244169371275	15468.82106907324	15704.332958153444	15733.291758515252	15727.986625551292	15569.809250261116	15432.780137796079	15078.630186751434	15717.037838679538	15744.647462519511	15274.84942171531	15545.094475340506	16117.407270186024	14883.86911009074	15239.18130370268	15163.331149477754	15044.19175423822	15096.323373525904	14966.12815317886	15186.831125223549	14707.471636179165	15191.943547141842	14991.482307147911	15703.380836154634	15819.404189636161	15513.139307173058	15614.35017382104	15574.442230273751	15835.387751542798	15489.291000644067	15540.638257102391	15598.495014312226	15376.508916300741	15101.725179483863	14955.511501463821	14912.449963062862	15130.278763881304	15235.736263736264	15750.678704828251	15048.51501065272	15941.723022173555	15814.310787869435	15617.983770743474	16053.689817774937	15866.933340684787	15606.563802669067	15792.21036548542	15677.039584364176	15743.256517997266	15664.184818905727	15258.131552753814	15856.825298562027	15631.6408108171	15638.760636417208	15841.915802283129	15999.958967001434	15832.595143803155	15777.559870239098	15375.9909986286	14960.739677357404	15277.956226472685	15380.13413753685	15709.98286418143	15842.881758299096	15742.624278633986	14897.234012744611	14965.772255598033	14674.468321013726	
01600	15308.703624085241	15547.810716158032	15035.699939122005	14686.218230242417	14437.444660909858	14667.596813549591	14730.704440512667	14686.684977295661	15161.440726513007	14925.37797382423	15262.728293340522	15303.864291846563	15312.491326980613	15146.369204066452	15325.016606786427	15599.256900426777	15165.021800802513	15392.55697629931	15226.382868879762	15178.615991153421	15387.72769347374	15213.516200703574	15355.192632581773	15205.088903124779	15539.746557633336	15439.389456396188	15496.516403134881	15156.70352045671	15204.839323241318	15280.785865425307	15340.114037126821	15412.110435831342	15318.575251705099	15348.11390284757	15139.958735521235	15002.439543814733	15083.033924153064	14987.610516346867	15012.482835654182	14583.618486929832	14940.929422654173	15259.422782938836	15196.848396501457	15253.392269353508	15131.055855774035	15092.192037995841	14846.005714177594	15310.621457489879	15250.31265647551	14949.755774837407	15165.838456159046	15504.085946599518	14568.777249371376	14806.460040028987	14800.980909164138	14682.720039544507	14729.851232277726	14698.183968725032	14876.045585605314	14419.470949837367	14893.591118248356	14676.589455060155	15392.078497756082	15295.307197983933	15156.858615829686	15200.895631801692	15005.378421900159	15160.255191843306	15088.507992271208	15047.351912021993	15287.741436255545	14901.486357389469	14871.439363559924	14702.892848180678	14640.698180631194	14773.484980884763	14794.733626373625	15157.559545360802	14676.332558589967	15195.516890227209	15218.419708310825	15190.524307332407	15381.51058983376	15323.10522688427	15079.477207977208	15190.465625528419	15212.847798119745	15248.979395534856	15157.83900590804	14916.54819177173	15250.26955885937	15078.427191696339	15204.98341190336	15419.376948484673	15378.17393591583	15354.577939362462	15320.340982818694	15052.395823463408	14577.342231611294	15039.188142232171	14964.937398471813	15298.173205810963	15376.550590230223	15292.66535406341	14583.986170741628	14685.632441288913	14462.704329461456	
01700	16778.88694520642	15048.742280223794	14738.486415187932	14471.85052723122	14234.614127000845	14441.047021673605	14494.474172528375	14443.713357719476	14727.521060789864	14691.803406519477	15043.020814235644	15117.189956576378	15047.162668834202	14898.126315043746	14960.07748502994	15008.310058334806	14929.42137143149	14994.409133928033	14909.648620517377	14848.719169190825	15062.250987727984	14884.056656174784	14917.34067958082	14794.7689515268	14966.238109554446	14984.214698238522	14995.679279527016	14888.68378686965	14891.94340160285	14888.907215404146	14961.497160694717	15037.736893135008	15041.112991230917	15055.084380234504	14842.901544401544	14654.282555568485	14794.837288557601	14719.340607757556	14695.811303894558	14293.444335421542	14649.410794862895	14851.468778873454	14845.63435966721	14865.238552834451	14763.08387448345	14752.044192588366	14584.559440691755	14913.731651614242	14901.105063179288	14628.05862941723	14831.711179193448	15027.135719752854	14344.281649721219	14485.420994513268	14473.544827215854	14380.499652154811	14463.846263415928	14464.912823878554	14631.207927296617	14231.11106800752	14650.346468608135	14442.362597310686	15098.710081883317	14993.098503701369	14844.57785030784	14962.211797158403	14674.857487922704	14866.967815937753	14788.376192985537	14787.653170040825	14992.635053946085	14583.054302282708	14523.795291378307	14419.967544960267	14408.906918411874	14486.04132532314	14502.151411665258	14827.100346020763	14386.975450319582	14811.864850807555	14762.642333513388	14786.22099568682	15039.341525468884	14962.197800077189	14747.264807317439	14803.178998478148	14845.725779317172	14872.73274945578	14789.14070125867	14588.872926343729	14939.921634576325	14747.695408317624	14889.984266352387	14974.352784377352	14987.903132472502	14899.40784262806	14916.670263126278	14701.092656775962	14392.695794123296	14699.813307559265	14599.269358041032	14839.160598485672	14921.782899628253	14870.015208092876	14324.605866136393	14399.334243582742	14247.651531151003	
01800	20803.866080124048	14957.196958498413	15849.756082162747	14871.763506902924	14350.256844987363	14639.176632697001	14898.31610063436	14695.64754667003	16214.003470818168	15404.914775854688	16559.75201941224	16742.135011384704	16738.59336250281	16238.531862137368	16792.54506986028	17342.299553019013	15914.566641960793	15534.825698234026	15487.13482569113	15424.207221501032	15828.001483607748	15391.650188236747	15383.020625595429	14949.70339525945	17091.094221634296	14901.745848974877	15186.916018149319	16173.475585156993	16236.859091718612	15461.253491324587	15454.930096636004	15703.591978622271	16653.185125040596	16670.02051926298	15928.321126930501	15103.427976259743	15405.801512581504	15335.882936671334	15369.130314989949	14246.609354165095	15171.743086891127	14715.847245787627	15059.320415274124	15178.083115206711	14831.308024158758	14841.390761955237	14495.580159315812	15642.136302294199	15166.913846425728	14434.070323262744	14823.36404808685	14850.37338184561	14631.22613971794	14452.810552469027	14600.735520769003	14334.186225330453	14760.383331124951	14932.325704828216	15426.849994525348	14403.868162692846	15512.638306414256	14860.65838641189	16861.028659160696	16403.032666561663	16283.905570803354	16406.465046856105	15396.65036231884	15757.934773276094	15893.195913109665	15634.387632258604	16534.36202069768	14657.226544430665	15289.38904339952	14887.854537850271	14474.147336231037	14736.72924631349	14468.525984784446	15662.723183391005	14753.43424365679	15373.797563646318	15561.118141831932	15995.08721397763	16034.47136082694	16004.331670066713	15461.947368421055	15021.198504722564	15384.441761504208	15477.364855971244	15218.87162856409	15066.487806901128	15471.828109513364	15133.794200470105	15597.047024160285	15623.27855363041	15180.815136298419	15287.388495747582	15143.445248107653	14512.599675850892	14421.037353562511	14709.510301149661	14534.166536309487	15117.327609317828	14821.322389617168	14693.511983162467	14906.998101866498	15175.757181867832	14865.582365364307	
01900	25536.473765802682	15636.092886547436	17455.26355662781	15879.924557017068	14938.425047388377	15374.441997990527	15739.018556078196	15444.135847628659	17004.177618277394	16718.138768271056	18414.01334052305	18604.5980888629	18528.64463967625	18097.12472105133	18563.286786427147	19023.218641884894	17548.847317708998	17028.34437486156	16595.753677695127	16323.911966921487	17455.916837335313	16569.15256433994	16819.6658145443	15911.303627778965	18832.177439721003	15711.751209211665	15998.99818506806	18000.051018078022	17810.830988423866	16724.527031316124	16788.38657722578	17121.83358951924	18955.37729782397	18696.829833692267	17222.64855815637	16324.190410799487	16618.66377740776	16208.709338713665	16201.075694392732	14669.67137142426	16400.15570403795	15278.085591412302	15990.895470383275	16086.898562157123	15581.912061214296	15427.235517142975	14757.916614633592	16597.607131734665	16140.188772053842	14690.289366610066	15331.43055046788	15389.848872422323	15340.306985897016	14983.486559232548	15201.346051607014	14731.05730291824	15550.676825228567	15683.049823079558	16476.657834227524	14956.340156963384	16573.356227417313	15623.388110403397	19067.73305251555	18463.53554890534	18055.85067873303	18396.064729443773	16667.24240136876	17474.54240676147	17485.021254171792	17073.770994751314	18385.137837752824	15411.697918412496	15965.684302438392	15418.4878293601	14975.722301441407	15384.527944656837	15002.033338968724	17295.321822223243	15631.219688165795	16965.720558445115	16962.01057180338	17345.35616638643	17946.6398657289	17613.577934608813	16697.386489728597	16028.529603594463	16537.046462147453	16587.37720852529	16230.884921654251	15797.656851360316	16909.496693476318	16281.83785985245	16883.306747200946	16754.512545633657	16249.810473457675	16160.879828604817	16051.597621050103	14759.382845031789	14710.791530631843	15193.747151287009	14791.704470248482	15831.06510161939	15321.113493771605	14950.841876570032	15811.056672843131	16071.686619333697	15515.474656810982	
02000	55288.387994015015	17636.853975265774	22297.903406913032	18444.264593977605	16248.030091617524	16960.985445672457	17659.6165796401	17098.404263370336	20743.31298018601	19681.91615191731	23176.13889458075	23467.092670241756	23656.11279248742	23428.532960221037	24660.366506986025	26670.09482562691	20825.132951670203	20998.915346046193	19188.737093371823	18599.480744266548	21578.529905984422	19382.42738998951	20548.0941568752	18030.903978930888	26443.93632373279	17915.368899797864	18613.296576378383	23274.915223596574	22385.488904719503	20507.6715509945	20214.235944608638	21025.395085960223	25789.620948359854	24929.477686049293	20611.453275820462	19648.629861515186	19407.021241499508	18524.004035246646	18530.739965745775	15824.629984652931	19790.125592965407	16800.35876157038	18213.17332717059	18360.622144931694	17498.057354343582	16850.801928329733	15558.808593971731	19753.05569396865	18672.78112574004	15467.5253580239	16757.22125278897	17191.35424685798	17227.54493276484	16447.552952137754	16907.093332975324	15856.099447109224	17956.225453822713	17834.99181029563	19368.099930654404	16167.66691534123	19680.644822581144	17719.471479122436	25590.468604834266	24449.152905969444	23539.73288331726	23993.106862152355	19664.63561795491	21595.835095250874	22003.023362023534	20407.80783970674	23877.280173634048	17568.96681527168	18945.074639415303	17484.55625261397	16224.15276513134	17521.34471145094	16364.162874049029	21720.4704507436	18105.839918651945	21025.44831645223	21113.093911567248	22110.63688866145	23022.646898976982	22009.60412416607	19958.715999400214	18537.746708698694	19547.951904997524	19605.232673517945	18738.998009247367	18015.379396151293	20463.462214639694	19207.341967464916	20442.23880377136	20525.96343512777	19085.019129603057	18929.71583457768	18445.13408626697	15544.178331878817	15608.732763587479	16405.891113032863	15647.851994464832	18089.030648842516	16836.464136176874	16172.033810849345	18791.67401816785	19163.924740578917	17758.55966209081	
02100	132354.40111823316	23856.51349295702	34706.907262519446	26351.67039895641	19645.63792649537	20053.598765609302	20734.13338799465	20012.41205221998	26677.234634047716	24592.55186227142	30751.43919115665	31972.07976757786	31929.86377393079	34848.60454819171	36020.00986027944	41878.460895477154	26870.497687019193	31216.962525925777	23338.56063339625	21047.56800807731	31719.750350744227	25432.5137937419	30727.594140997142	22690.30227536954	41849.04395406169	25066.503338868035	24393.88216691874	34825.72372978116	30807.254568121105	31185.059775708844	28929.36708398366	30167.630146380685	41451.38012341669	38180.33614501076	26815.064611486487	28934.368648900265	24405.605655062947	22762.68768014494	22059.317559014075	19354.606536342366	28539.38745227352	22042.789776068006	23647.083765910545	23155.81795690057	22382.586917033743	19587.48516042236	17447.01148511854	25414.498858091978	25203.454566875793	18476.909813218852	19960.775050784243	24388.960598564598	21937.784628840054	20567.71467269402	20492.80256692533	19046.510929662043	24043.323771034848	21284.95671156261	25155.657834227528	18712.917012324313	25319.92421481733	21816.121302193915	38990.739922053384	39196.712080642625	34679.37467546918	34846.23344921402	25596.64059983897	30601.0028038637	30995.028865858658	26467.053403315836	34411.081217954765	24704.636878624344	24371.620723109758	21241.101631116686	18811.17542563609	22230.894911705807	19593.820084530853	33044.65780609089	24020.740848343987	32372.991404325214	30393.43394552049	31891.86110095767	36049.369045716114	31291.755775486574	26043.0865197181	24701.67625673358	25165.496140524494	24663.980661165395	23466.461212432572	21444.921698739217	29027.105808757817	26648.578882450136	27476.708102533885	30357.64605667265	28144.76673840268	25526.058495098358	24633.521446593775	17966.806931804014	17824.240637603227	18761.191168989728	18379.376301064916	24087.188385320434	21046.587204069652	19395.214542738813	25612.46115605369	25229.91480065538	21734.920802534318	
02200	190704.49180733736	34524.749791589675	46855.30382629479	38739.1158821611	24211.540385425444	23932.685345198795	24265.092262546932	23362.36112512614	32980.04100957002	30501.112042076937	38631.867888918845	41650.165134190196	42191.90773567611	49644.54829797032	49162.518083832336	60232.432182630866	34623.727962787845	46494.58309337307	27027.6003802598	22630.695466128178	45798.34840592798	33381.478985373076	46484.517656398864	29272.750610956893	59426.999158198545	36894.29506569448	30869.916843118386	50143.3813320647	41172.69517364203	46126.960431654676	41507.61588018463	43848.94615366425	63049.05115297174	55217.70411581718	34589.491523889956	45312.48055393925	30699.288650970262	25925.616404512886	24714.543972000894	24646.21453191436	40256.46352539628	33143.82224872747	32127.233413923055	29300.921976406466	29777.41594387176	22851.01335154307	19910.097992469393	31697.528391985885	33118.51156077877	24712.436484798	24301.43850944087	41213.16014598054	30094.932710178196	27787.820128368818	24609.68584700481	24635.38449708909	31279.45163641182	23876.2664079443	32745.294061827073	22240.324102533494	31432.090793984127	26850.42533616419	55342.728604046926	58041.37820129154	49415.34018247904	48071.84972037484	34182.533464170694	41080.156909042125	42360.562854968084	33575.11740814796	47602.91906514422	36660.376914825865	30515.566263501714	25382.35625261397	22090.813046540792	27997.662889131625	24041.380118343193	49434.02513806458	31839.82079217509	49181.175882836025	42599.383555829925	44068.24636303823	54728.850450234444	42559.01800187462	33618.59814065077	32795.44181945551	30551.200791687283	29775.05239710424	28445.653930131	24615.74900464499	39930.79707531075	37249.402708929694	35507.179699469656	43427.638523497706	42556.51542324247	35016.87041485425	34150.18279466539	23102.667834434607	21337.107355483004	21496.815164309697	24423.426809457913	33474.61870086585	26971.404956629493	25233.50892796524	34184.21900845121	32843.91130529765	26109.46752903907	
02300	215692.3397198285	42679.79221705613	53903.22371536154	48486.610283726484	27670.990996208933	27696.519793311327	26774.285763604195	26104.855701311808	37151.05627443052	35151.19787780564	44531.190110541924	48953.11219220864	49606.89872542068	59925.98232439517	58679.93604790419	72359.76203944544	40996.90972985406	57609.7348220938	29522.396122460308	24778.935525746427	55948.02764025737	39717.62136641363	59679.471467132425	34696.90611431419	71599.63772473091	45701.63489026856	36454.639846005775	61460.652274024746	48831.24730186999	57390.81178586542	50915.05937634908	53594.23435098257	78735.77499188048	67453.44466379515	40550.85623793436	58730.18042592807	35177.03966636062	28275.41336572511	26695.322510983693	29297.774699977363	48630.86127502025	42644.63918893948	36129.81301998151	32992.793072537555	36867.915784932564	25882.055791104405	22201.16266485024	36841.50944669366	38506.49427115548	30358.428122897512	28832.935395784076	56096.60620750092	35895.52981851973	34162.386417750786	28858.43602824692	28532.591593130976	36625.40343845236	25149.762698322113	37476.45333771305	25065.351108591207	35639.92486334579	30451.817480537862	66212.01245964885	71246.92493306032	59680.704472961945	57330.549236698906	41482.25035225443	47888.32948752348	50375.160723695764	38928.6480046655	57516.74819917587	46388.058475513695	34998.453269516845	28412.064742785442	24586.492002680086	32560.717367558715	28522.03577345731	60526.90714727652	37381.91555297308	61486.14692033945	51970.28586310673	52907.36318444331	68311.1163549659	50925.64864641341	39314.301394511924	36752.35902360074	34376.761504205846	33615.053713359994	31658.36392242486	26734.527455209023	47343.23140791291	44659.05373641462	41425.30939893931	52404.13397461899	53874.954710664744	41806.3200025969	40484.98839360807	27854.633586834556	23753.765603994623	23558.898005900908	28628.829823716984	40945.33652139261	32514.63687471467	31214.674383868558	40282.64355764451	38419.166684871656	29515.232312565997	
02400	199039.07195229764	45708.13185283223	56815.44833261934	53229.15246222415	29718.992286225784	29522.64018946462	27912.069175333363	27567.296070887995	38724.36467178865	37478.29244388722	47352.285295227826	52148.21347252118	52523.86607405358	63990.67344408629	62469.78886227545	76304.88449203262	44624.226084289614	63229.671190672765	31686.74730764961	26690.23453050627	60599.05118446727	43216.59353206197	66234.95201651318	38151.484850641806	75900.95809031327	50654.82040499567	40511.805829781384	66180.14034253093	52516.22418521817	61210.01756242065	55282.147577458236	57969.79608390285	84869.97268593698	72534.62903804738	43471.9407878861	64351.48634935412	37507.96087829321	29891.856995800048	28045.75552907886	32080.647872795435	52682.88351845424	46471.97757320208	38091.67556709095	34701.212341783496	40217.16886154126	28264.945676546133	23778.498306559948	39367.83219142531	42634.79538157934	32886.861916509144	32072.723067701223	61375.88641027632	38833.87132393134	37296.092687808414	31098.93523615176	30366.605690015014	38794.01338280111	25740.181172240613	39388.661885470276	26554.8191340157	37498.064945492726	32345.683156404815	70656.83438311944	75591.10644195936	63995.684370595656	61345.06506952841	44748.380988325276	51095.747933995175	53931.48697230517	41819.88984003999	61539.658299518735	50977.886903764294	37126.74225470539	30008.633458803848	26040.14685518924	35004.313216821414	31723.331530008454	65516.455601640744	39822.802392020145	66742.46088146728	56054.0665174782	56501.040865560346	74113.19790334612	54527.906710040246	42258.394886789625	38823.11372804792	36270.08203859476	34913.81172480129	33292.65996660673	28763.720388188452	52294.90078804127	48836.661174334986	45080.89210371244	56566.12186359158	56765.954686752746	48935.000649224174	45412.167679923106	30979.971562149356	25282.328019973116	24385.169930816974	30179.6500210577	44631.294605658804	36404.93185938825	34033.245162604384	42840.86130067339	40671.574003276895	30614.428458289334	
