0 12.8487362257 17.303098643 14.0854584993 11.7145009273 10.6008966222 10.448773903 10.6503851875 10.8483114716 10.9438152007 10.9616906614 10.9488576718 10.9340288877 10.9262509072 10.924424455 10.9251923558 10.9262873684 10.9269101828 10.9270812533 10.9270383401 10.9269574379 10.9269068875 10.9268898054 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 10.9268902652 
0 12.8196154606 17.3777783512 14.1532813152 11.768064387 10.6438380995 10.4872890554 10.6887221641 10.8877062796 10.9840907243 11.0023400916 10.989549553 10.9746488533 10.9668040001 10.9649463663 10.9657090111 10.966808696 10.9674365369 10.9676101518 10.967567777 10.9674865841 10.9674356582 10.9674183607 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 10.9674187839 
0 12.7761861682 17.4506522165 14.2196512617 11.8192990502 10.6835050823 10.5219981509 10.7231423209 10.9232419955 11.0205849678 11.0392509797 11.0265141236 11.0115381786 11.0036207766 11.0017285411 11.0024848917 11.0035894087 11.0042226864 11.0043991152 11.0043573699 11.0042758818 11.0042245506 11.0042070187 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 11.004207398 
0 12.7335616356 17.5237933729 14.2863683705 11.8708453074 10.7234506925 10.5569636851 10.7578128152 10.9590293994 11.0573337505 11.0764181962 11.0637355966 11.0486843501 11.0406941955 11.0387672181 11.0395172239 11.0406265733 11.0412653021 11.0414445556 11.0414034442 11.0413216612 11.0412699236 11.0412521562 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 11.0412524914 
0 12.6914275462 17.5971479273 14.353393095 11.9226439237 10.7635940324 10.5920923626 10.7926376406 10.9949737491 11.0942441127 11.1137497779 11.1011222791 11.085995604 11.0779323634 11.0759704243 11.0767140097 11.077828195 11.0784723985 11.0786544938 11.0786140228 11.0785319451 11.0784797995 11.0784617954 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 11.0784620861 
0 12.6498109817 17.6707141618 14.4207280509 11.9746977025 10.8039382114 10.6273873958 10.8276199662 11.0310781698 11.1313191525 11.1512488166 11.1386772649 11.1234750375 11.1153383795 11.1133412595 11.1140783491 11.1151973735 11.1158470753 11.1160320294 11.1159922053 11.1159098331 11.1158572779 11.1158390354 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 11.1158392813 
0 12.6087306519 17.7444890081 14.4883748987 12.0270080308 10.8444844058 10.6628497634 10.8627606611 11.0673435156 11.1685597401 11.1889161998 11.1764014502 11.1611235487 11.1529131409 11.1508806196 11.151611137 11.1527350037 11.1533902271 11.1535780572 11.1535388865 11.1534562202 11.1534032537 11.1533847715 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 11.1533849722 
0 12.5682045674 17.8184693672 14.5563353315 12.0795763371 10.8852338447 10.6984805038 10.8980606543 11.1037706997 11.2059668036 11.2267528729 11.2142957889 11.1989420933 11.1906576024 11.1885894581 11.1893133263 11.190442038 11.1911028068 11.1912935301 11.1912550195 11.1911720593 11.1911186798 11.1910999565 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 11.1911001116 
0 12.5282498709 17.8926520757 14.6246110525 12.1324040579 10.9261877645 10.7342806612 10.9335208799 11.1403606405 11.2435412764 11.2647597864 11.2523612402 11.2369316323 11.228572724 11.2264687337 11.2271858751 11.2283194346 11.2289857724 11.2291794061 11.2291415623 11.2290583085 11.2290045144 11.2289855485 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 11.2289856576 
0 12.4888828407 17.9670339065 14.6932037753 12.1854926387 10.9673474097 10.7702512875 10.9691422788 11.1771142627 11.2812840981 11.3029378974 11.2905987696 11.2750931333 11.2666594723 11.2645194119 11.265229748 11.2663681579 11.2670400884 11.2672366499 11.2671994796 11.2671159326 11.2670617221 11.2670425121 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 11.267042575 
0 12.4501188912 18.0416115681 14.7621152239 12.2388435339 11.0087140331 10.8063934418 11.0049257983 11.2140324973 11.3191962149 11.3412881693 11.3290093494 11.3134275706 11.3049188207 11.3027424645 11.3034459164 11.3045891789 11.3052667258 11.3054662327 11.3054297427 11.3053459027 11.3052912743 11.3052718188 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 11.3052718349 
0 12.4119725744 18.1163817039 14.8313471332 12.292458207 11.0502888958 10.8427081909 11.0408723925 11.251116282 11.3572785794 11.3798115722 11.3675939585 11.351935925 11.3433517489 11.3411388702 11.3418353581 11.3429834753 11.3436666625 11.3438691322 11.3438333294 11.3437491968 11.3436941489 11.3436744462 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 11.3436744153 
0 12.3744575829 18.1913408923 14.9009012481 12.3463381305 11.0920732675 10.8791966091 11.076983022 11.2883665606 11.3955321505 11.4185090829 11.4063535824 11.3906191839 11.3819592436 11.3797096142 11.3803990575 11.3815520314 11.3822408827 11.3824463331 11.3824112244 11.3823267995 11.3822713303 11.3822513791 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 11.3822513007 
0 12.3375867537 18.266485646 14.9707793243 12.4004847863 11.1340684262 10.9158597784 11.1132586542 11.3257842837 11.433957894 11.4573816846 11.4452892134 11.4294783416 11.4207422979 11.4184556885 11.419138006 11.4202958384 11.4209903777 11.4211988264 11.4211644188 11.421079702 11.4210238098 11.4210036087 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 11.4210034824 
0 12.3013720724 18.3418124113 15.040983128 12.4548996655 11.1762756584 10.9526987883 11.1497002634 11.3633704083 11.4725567821 11.4964303673 11.4844018504 11.4685143993 11.459701912 11.4573780919 11.4580532017 11.459215894 11.4599161454 11.4601276102 11.4600939107 11.4600089025 11.4599525857 11.459932133 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 11.4599319585 
0 12.265824679 18.4173175682 15.1115144357 12.5095842684 11.2186962595 10.9897147362 11.1863088306 11.4011258982 11.5113297936 11.5356561279 11.5236924992 11.5077283646 11.4988390928 11.49647783 11.4971456493 11.4983132029 11.4990191904 11.4992336894 11.499200705 11.4991154058 11.4990586627 11.4990379569 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 11.4990377337 
0 12.2309548754 18.4929974312 15.1823750358 12.5645401062 11.2613315346 11.0269087286 11.223085345 11.4390517251 11.5502779155 11.5750599712 11.563162174 11.5471212538 11.5381548553 11.5357559164 11.536416362 11.537588778 11.5383005256 11.5385180768 11.5384858148 11.538400225 11.5383430538 11.5383220936 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 11.5383218213 
0 12.19677207 18.5688481929 15.2535666753 12.619768647 11.304182744 11.0642818254 11.2600307484 11.4771488129 11.5894020869 11.6146428546 11.6028118411 11.5866940355 11.5776501674 11.5752133177 11.5758663053 11.5770435847 11.5777611165 11.5779817381 11.5779502057 11.5778643257 11.5778067248 11.5777855085 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 11.5777851868 
0 12.1632875035 18.6448682734 15.3250933029 12.6752736005 11.3472534395 11.1018374101 11.2971483146 11.5154204162 11.6287055741 11.65440806 11.6426447909 11.626450002 11.6173283205 11.6148533244 11.6154987692 11.6166809126 11.617404253 11.6176279631 11.6175971675 11.6175109978 11.6174529656 11.6174314916 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 11.6174311201 
0 12.1303957647 18.7209594148 15.3968656728 12.7309635136 11.3904497528 11.1394800555 11.3343421255 11.5537706729 11.6680926991 11.6942600349 11.6825655152 11.6662936445 11.6570937928 11.6545804045 11.6552182178 11.656405226 11.6571343998 11.6573612175 11.6573311664 11.6572447074 11.6571862421 11.6571645089 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 11.6571640871 
0 12.1030410106 18.8010934187 15.4727598743 12.7908055328 11.437836524 11.181331686 11.3757482459 11.5963314294 11.7116877523 11.7383185368 11.726692397 11.710343559 11.7010657266 11.6985140591 11.699144275 11.7003361421 11.701071136 11.7013010516 11.7012717423 11.7011849943 11.7011260978 11.701104107 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 11.7011036331 
