0 40.3296725678 72.7278356291 57.887599021 48.9783023964 44.2313585092 43.5048853938 44.2188749902 44.9813774811 45.3681538944 45.4506772771 45.4069572487 45.3503454198 45.3193134706 45.3113369664 45.3139022075 45.3180961695 45.32059268 45.3213340122 45.3212108151 45.3209113744 45.3207125622 45.3206412575 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 45.3206430886 
0 40.5175138609 73.0674386499 58.1776901771 49.2106525362 44.4297991915 43.6898313866 44.4047452954 45.1711625345 45.5608781244 45.6445062817 45.6008296022 45.543939788 45.5126841693 45.504613882 45.5071697664 45.511382786 45.5138964875 45.5146456696 45.5145237176 45.5142230543 45.514022935 45.5139509483 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 45.5139527017 
0 40.6980828965 73.4024946591 58.4638713923 49.4368109175 44.6205261639 43.8660475115 44.5817210997 45.3521542824 45.7449501886 45.8297582988 45.7861444365 45.7289703397 45.6974808771 45.6893107664 45.6918555095 45.6960879082 45.6986195461 45.6993770548 45.6992565093 45.6989546129 45.6987531369 45.6986804274 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 45.6986820934 
0 40.8816476183 73.7398636044 58.7520882163 49.6647115653 44.8128685631 44.0438557465 44.7603094649 45.534780377 45.9306677093 46.0166582064 45.9731059332 45.9156459412 45.8839217424 45.8756515761 45.8781852492 45.8824371464 45.8849867924 45.8857526493 45.885633507 45.885330369 45.8851275307 45.8850540959 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 45.8850556747 
0 41.0680726143 74.0794729581 59.0422873827 49.894269165 45.0067199189 44.2231351776 44.9403870241 45.718918813 46.1179106532 46.2050870378 46.1615954093 46.1038478263 46.0718878574 46.0635173175 46.0660399663 46.0703114856 46.0728792217 46.0736534552 46.0735357151 46.0732313268 46.0730271195 46.0729529568 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 46.0729544484 
0 41.2573306038 74.4213488742 59.3344955083 50.1255063846 45.2021007052 44.4039058107 45.1219739986 45.9045901247 46.3066997304 46.3950655519 46.351633612 46.2935967196 46.2613999325 46.252928697 46.2554403676 46.2597316341 46.2623175435 46.2631001821 46.2629838434 46.262678196 46.2624726133 46.2623977198 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 46.262399124 
0 41.4493934351 74.7655165979 59.6287385794 50.3584447987 45.3990300066 44.5861860571 45.3050889812 46.0918132374 46.4970540698 46.5866129415 46.5432397261 46.4849117821 46.4524771128 46.4439048538 46.4464055925 46.4507167333 46.4533209002 46.4541119733 46.4539970349 46.4536901195 46.4534831547 46.4534075276 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 46.4534088444 
0 41.6442332525 75.1120018957 59.9250430273 50.5931063587 45.5975272468 44.7699946595 45.4897508998 46.2806074168 46.6889931441 46.7797487439 46.7364332806 46.6778125188 46.6451388871 46.6364652712 46.6389551246 46.6432862682 46.6459087783 46.6467083154 46.6465947766 46.6462865842 46.6460782305 46.6460018668 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 46.6460030963 
0 41.8418225092 75.460831047 60.2234357227 50.8295133816 45.7976121729 44.9553506719 45.6759789974 46.4709922498 46.8825367506 46.9744928221 46.9312341303 46.8723187597 46.839405069 46.830629757 46.8331087717 46.8374600486 46.8401009888 46.8409090202 46.84079688 46.8404874015 46.840277652 46.8402005489 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 46.8402016909 
0 42.0421339922 75.8120308562 60.5239439857 51.0676885573 45.9993048616 45.1422734668 45.8637928394 46.6629876515 47.0777050183 47.1708653719 47.1276624626 47.0684506674 47.0352958041 47.0264184508 47.0288866739 47.0332582162 47.0359176749 47.0367342312 47.0366234888 47.0363127149 47.0361015626 47.036023717 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 47.0360247715 
